date,nav_mxn,cash_mxn,fees_mxn,traded_mxn,units_SPY,units_EFA,units_IEF,units_GLD
2016-02-26,649592.9440951213,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-02-29,639625.8625060822,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-01,646198.6548602396,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-02,647082.3884996182,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-03,652876.5954969507,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-04,648475.4175534998,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-07,648309.8292089084,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-08,647751.0815097151,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-09,644422.6652878292,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-10,648564.4054017043,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-11,653711.6029290461,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-14,654617.4848639675,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-15,658792.4341309334,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-16,652528.9654805517,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-17,646417.5426478531,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-18,650825.7324880139,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-21,652861.7171172586,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-22,649796.127214736,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-23,654058.2120576642,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-24,654244.6080021878,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-28,648845.1086856858,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-29,650781.2078850897,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-30,651375.3540171447,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-03-31,649700.7533239581,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-01,656631.6787012494,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-04,660866.5460433566,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-05,661130.3106473953,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-06,666249.4672065894,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-07,667790.6039058394,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-08,665386.4359030953,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-11,659444.1237527451,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-12,658968.5120117186,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-13,663714.5545598806,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-14,663999.558022841,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-15,667601.8508118887,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-18,667065.5720055157,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-19,666349.9139625204,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-20,663869.2205699902,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-21,667848.9055977747,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-22,668279.7615912146,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-25,671009.357661808,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-26,664769.3945575479,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-27,662958.1402650941,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2016-04-28,655596.8977830459,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
