,strategy,benchmark
2026-02-25,200856.3002259618,238707.7388517539
2026-02-26,199495.23322926986,236622.83710265975
2026-02-27,197909.234387518,235767.21177874052
2026-03-02,198786.58008257416,235975.73424645778
2026-03-03,194424.1138939733,230084.41069101336
2026-03-04,198652.93244164245,236394.13548372488
2026-03-05,194460.42436860537,230714.01163780983
2026-03-06,192112.2995840183,227399.21596646647
2026-03-09,192591.65061137645,228276.8031237371
2026-03-10,193026.01852620876,229542.4572368649
2026-03-11,193554.76514505793,229726.1930516954
2026-03-12,191180.495403998,225186.79885664512
2026-03-13,189693.7249173029,223569.28404650884
2026-03-16,190062.42218502032,224569.20281556027
2026-03-17,189651.8938931487,225098.56491142637
2026-03-18,188112.1115877063,223991.81344821572
2026-03-19,186392.51765119535,222091.22644854907
2026-03-20,183952.82524704674,218027.50391258884
2026-03-23,185328.73397372238,220194.86636976057
2026-03-24,186795.1428755369,222412.54604820305
2026-03-25,190632.4247826371,228826.00219627988
2026-03-26,188184.39768069098,224392.90703285704
2026-03-27,187365.42396430316,222826.86941969363
2026-03-30,189197.65554946693,224306.68304607025
2026-03-31,192446.12258586855,230529.19381393454
2026-04-01,196129.66293730677,235157.6884674546
2026-04-02,196241.32698900104,235197.69292102178
2026-04-06,195497.05092861905,234359.20471976945
2026-04-07,195413.1922062536,232586.8260659052
2026-04-08,198399.75826994708,237890.6200401943
2026-04-09,198506.25421396812,239456.55737246925
2026-04-10,198447.699505129,238719.0028021312
2026-04-13,198684.066801772,238484.92680878527
2026-04-14,198666.66628132173,237763.58804349045
2026-04-15,199773.29317220073,240179.60943130613
2026-04-16,198793.64565423288,238683.75623404648
2026-04-17,200744.48933762635,241204.89026906595
2026-04-20,201003.51556001845,242786.6310818114
2026-04-21,198172.52564982796,238875.87084009696
2026-04-22,198429.31858415014,240030.39150339586
2026-04-23,197579.33642087845,238734.45997018748
2026-04-24,199360.54928950174,242644.42096660958
2026-04-27,198590.94448438386,240936.23643678997
2026-04-28,196647.91373100836,237906.82730688681
2026-04-29,196525.18397533655,236348.01140438503
2026-04-30,198912.0267096283,238106.49402234287
2026-05-01,200768.31797322654,240174.4810394997
2026-05-04,199444.15578236576,238457.20883578213
2026-05-05,202052.54051789586,242247.86108372975
2026-05-06,206580.1214751922,247346.3161359518
2026-05-07,207152.76790830342,248606.16468856047
2026-05-08,206973.17818678403,249343.56435626175
2026-05-11,208812.70296342002,249916.1901745175
2026-05-12,209034.16422252334,249342.12762503535
2026-05-13,209700.87747616155,250818.37305518077
2026-05-14,209369.8953096064,249367.6031759384
2026-05-15,205677.14612954995,244829.93830861233
2026-05-18,205456.71817798508,245154.12264858096
2026-05-19,204939.99928451402,245238.54102593916
2026-05-20,206023.96902491752,247991.38072753247
2026-05-21,205055.5825233729,244873.30420842223
2026-05-22,204868.6253574586,243105.31968840296
2026-05-25,205403.86801125677,243295.6501021353
2026-05-26,207648.0797442183,245394.65637579732
2026-05-27,209760.54600017576,247875.6232778902
2026-05-28,207819.0351926388,247315.55032025816
2026-05-29,208687.85379244504,246210.5378449302
2026-06-01,208682.6285669346,248650.90109478845
2026-06-02,209531.22430175217,249683.18967349123
2026-06-03,208204.0604895821,245411.15203447882
2026-06-04,206094.7681715004,244103.55290694593
2026-06-05,202696.32708052412,236723.49552405672
2026-06-08,202590.5333014293,236765.44885217075
2026-06-09,201296.46826040806,234897.67593309365
2026-06-10,199961.537272707,230698.65421381674
2026-06-11,203753.18208662956,236041.42635187373
2026-06-12,205338.77288703597,237784.1781462983
2026-06-15,205706.7536069538,240959.66961040988
2026-06-16,206054.7847535725,241986.28448946043
2026-06-17,205097.92451837796,239862.27495637618
2026-06-18,204019.0970708555,241110.4152580941
2026-06-19,203098.8041466379,240486.16373877923
