date,nav,cash,equities,daily_ret
2025-01-30,413496.62743533065,109751.48297664183,303745.1444586888,0.0029920720981899684
2025-01-31,411498.6598357582,109771.39067619287,301727.26915956533,-0.004831883664842995
2025-02-03,423171.231866108,111791.6647645572,311379.5671015508,0.028366002540588298
2025-02-04,412980.04434186185,111811.94253041588,301168.10181144596,-0.02408289306270861
2025-02-05,416528.44899498153,111832.22397443598,304696.22502054553,0.008592193985485608
2025-02-06,416526.59314485005,111852.50909728468,304674.08404756535,-4.455518310853002e-06
2025-02-07,416178.29247526726,111872.79789962927,304305.494575638,-0.0008362027186621379
2025-02-10,422895.40217153373,111893.09038213718,311002.31178939657,0.016139980911343832
2025-02-11,430124.6426809351,111913.38654547594,318211.2561354592,0.017094630190538362
2025-02-12,429715.24880901864,112814.58265945959,316900.6661495591,-0.0009518028759402108
2025-02-13,432843.4309737568,112835.04597125865,320008.38500249817,0.007279662924245978
2025-02-14,431026.43508273107,112855.5129948751,318170.922087856,-0.004197813253023375
2025-02-17,431046.9058188382,112875.98373098222,318170.922087856,4.749299449158251e-05
2025-02-18,431623.71607732563,112896.45818025342,318727.2578970722,0.001338161231877244
2025-02-19,433606.32326925406,112916.93634336223,320689.38692589186,0.004593369451397988
2025-02-20,438020.7491996443,112937.41822098229,325083.330978662,0.010180723143303982
2025-02-21,438598.1366757072,112957.90381378737,325640.2328619198,0.0013181738013960942
2025-02-24,439420.3409790363,87533.89565298398,351886.4453260523,0.0018746187787319624
2025-02-25,438355.6473886415,87549.7733290566,350805.8740595849,-0.0024229501711792167
2025-02-26,438503.9332447124,87565.65388516322,350938.27935954917,0.00033827750812442936
2025-02-27,436920.9469280544,87581.53732182628,349339.4096062281,-0.0036099706220300565
2025-02-28,440004.8416066889,87597.42363956827,352407.41796712065,0.007058244060663688
2025-03-03,443797.0876252105,89613.67561668955,354183.412008521,0.00861864611460672
2025-03-04,439769.0068256294,89629.93054173891,350139.07628389046,-0.009076402058282307
2025-03-05,433997.98949318985,89646.18841525106,344351.8010779388,-0.01312283776907408
2025-03-06,436392.1452111505,89662.44923776083,346729.69597338967,0.005516513384673738
2025-03-07,438734.14508156443,89678.71300980312,349055.43207176134,0.005366732412841024
2025-03-10,438061.2969675899,89694.97973191296,348366.3172356769,-0.0015336123744129626
2025-03-11,432861.2979166756,89711.24940462544,343150.0485120502,-0.011870482708494001
2025-03-12,431052.5676005806,89727.52202847578,341325.0455721048,-0.00417854477820101
2025-03-13,430386.5972415526,89743.79760399928,340642.79963755334,-0.001544986410207505
2025-03-14,435008.6351195602,90413.40083058762,344595.23428897257,0.010739270013590652
2025-03-17,436413.6267452978,90429.80081690494,345983.8259283929,0.003229801691985834
2025-03-18,435619.79374414205,90446.20377799757,345173.5899661445,-0.0018189922415485782
2025-03-19,437847.93385345733,90462.60971440507,347385.32413905225,0.00511487343163286
2025-03-20,440705.0773070902,90479.01862666715,350226.05868042307,0.006525424086137432
2025-03-21,441356.87884386576,90495.4305153236,350861.4483285422,0.0014789971124415935
2025-03-24,441702.336803955,90511.8453809143,351190.49142304074,0.0007827179696262565
2025-03-25,440501.6732172059,90528.26322397923,349973.4099932267,-0.002718264058634623
2025-03-26,441954.6248686239,90544.68404505847,351409.9408235654,0.0032984021168553923
2025-03-27,448969.48997065786,90561.1078446922,358408.38212596567,0.01587236496081279
2025-03-28,448040.8064848905,90577.5346234207,357463.27186146984,-0.002068477940066815
2025-03-31,450141.70743358193,90593.96438178433,359547.7430517976,0.004689083936737948
2025-04-01,456190.4389756954,92610.75989810136,363579.6790775941,0.013437394141057046
2025-04-02,451932.96008302236,92627.55846093842,359305.4016220839,-0.009332678918551052
2025-04-03,455044.4811766841,92644.36007084814,362400.12110583595,0.006884917384848643
2025-04-04,427858.0312552579,92661.16472838321,335196.86652687466,-0.059744598706319096
2025-04-07,430357.6176687008,92677.97243409645,337679.64523460437,0.005842093009472249
2025-04-08,429751.72112353286,92694.78318854074,337056.93793499214,-0.0014078908337911145
2025-04-09,445092.64457529434,92711.5969922691,352381.04758302524,0.03569717745784606
2025-04-10,433236.76197615586,93690.71804850793,339546.04392764793,-0.02663688727197755
2025-04-11,439091.2992785576,93707.71250375395,345383.58677480364,0.013513482271672927
2025-04-14,439692.0126830654,93724.71004160533,345967.30264146003,0.0013680831423779072
2025-04-15,439165.4259130487,93741.7106626212,345423.7152504275,-0.0011976264176448703
2025-04-16,438223.4023587613,93758.71436736084,344464.6879914005,-0.0021450312312925046
2025-04-17,439687.70084817737,93775.72115638359,345911.9796917938,0.0033414429296436676
2025-04-21,441652.39430461876,93792.7310302489,347859.66327436984,0.004468383929437714
2025-04-22,444771.5995464706,93809.74398951634,350961.8555569543,0.007062579716709205
2025-04-23,443758.9807739545,93826.76003474554,349932.2207392089,-0.0022767163495795995
2025-04-24,445914.2469380107,93843.77916649629,352070.4677715144,0.004856839540007041
2025-04-25,444386.4586613232,93860.80138532844,350525.6572759948,-0.003426193011724754
2025-04-28,447104.0248760202,93877.82669180194,353226.19818421826,0.006115321836951182
2025-04-29,446627.97248626046,93894.85508647686,352733.11739978363,-0.001064746375056158
2025-04-30,447340.3827215212,93911.88656991337,353428.49615160783,0.0015950864682634514
2025-05-01,448398.29055018094,95929.28392044952,352469.00662973145,0.002364883362918624
2025-05-02,459418.11191815906,102731.3265232838,356686.7853948753,0.024575966501694024
2025-05-05,456102.851700601,102749.96084445594,353352.89085614507,-0.0072162157554395145
2025-05-06,464935.529372236,102768.5985456869,362166.9308265491,0.01936553923901574
2025-05-07,464510.59139769024,102787.23962758976,361723.3517701005,-0.0009139718255550822
2025-05-08,457664.3720014155,102805.88409077776,354858.48791063775,-0.014738564680892963
2025-05-09,457910.8868795987,102824.53193586423,355086.3549437345,0.0005386368117430429
2025-05-12,455583.29982549866,102843.1831634626,352740.11666203605,-0.005083056814746745
2025-05-13,458700.7307282307,102861.83777418641,355838.8929540443,0.006842724270020639
2025-05-14,456378.1020793674,102880.49576864934,353497.60631071805,-0.005063494547252856
2025-05-15,465525.632515976,103674.27321584921,361851.3593001267,0.020043754060351082
2025-05-16,468106.3351776465,103693.07857707421,364413.25660057226,0.005543631717383368
2025-05-19,469270.95358970726,103711.88734938277,365559.06624032446,0.002487935591853896
2025-05-20,462131.17791043717,103730.69953339365,358400.4783770435,-0.015214612420935247
2025-05-21,459249.5187437488,103749.51512972568,355500.0036140231,-0.006235587003062704
2025-05-22,458620.2340551974,103768.33413899783,354851.89991619956,-0.001370245722353225
2025-05-23,459953.59070408554,5925.192150905568,454028.39855318,0.0029073218970265824
2025-05-26,459193.0501802436,5926.266914926274,453266.7832653173,-0.0016535157877074491
2025-05-27,460055.010629877,5927.341873897231,454127.66875597974,0.0018771199810081463
2025-05-28,461948.30948956904,5928.417027853802,456019.89246171527,0.004115374935488525
2025-05-29,461560.5826516303,5929.492376831355,455631.0902747989,-0.0008393294876805069
2025-05-30,456309.0814681827,5930.567920865264,450378.5135473174,-0.011377707241112645
2025-06-02,461868.74665915844,7932.006437768688,453936.74022138974,0.012183989792811989
2025-06-03,457645.49437998876,7933.445215603094,449712.04916438565,-0.009143836446431575
2025-06-04,453807.2631450044,7934.884254415813,445872.3788905886,-0.00838690926081187
2025-06-05,452598.29904376046,7936.323554254183,444661.97548950627,-0.002664047492024424
2025-06-06,450954.763829577,7937.763115165552,443017.00071441144,-0.0036313331659793002
2025-06-09,452761.9937472448,7939.202937197276,444822.79081004753,0.00400756364634125
2025-06-10,456452.12680802506,7940.6430203967175,448511.48378762836,0.008150271250109142
2025-06-11,452226.03945852316,7942.08336481125,444283.9560937119,-0.009258555500781585
2025-06-12,451954.25751451694,7943.523970488256,444010.73354402866,-0.0006009869408042379
2025-06-13,448584.160788019,8559.263469802438,440024.89731821656,-0.007456720830624541
2025-06-16,444374.6987867508,8560.816025092932,435813.8827616579,-0.009383884606789406
2025-06-17,438736.4379840786,8562.368861999706,430174.0691220789,-0.012688077917275664
2025-06-18,441988.6500262286,8563.921980573841,433424.7280456548,0.007412678229083092
2025-06-19,440344.38749895897,8565.475380866428,431778.9121180925,-0.0037201464951013286
2025-06-20,438830.2191909897,8567.029062928568,430263.1901280611,-0.003438600220544097
2025-06-23,441530.3921570168,8568.583026811371,432961.8091302054,0.006153115368866535
2025-06-24,446185.0678733684,8570.137272565957,437614.9306008024,0.010542141150492457
2025-06-25,447023.2275659325,8571.691800243452,438451.53576568904,0.0018785023366179043
2025-06-26,447011.3118035017,8573.246609894997,438438.06519360666,-2.6655801524388956e-05
2025-06-27,447862.37148633343,8574.801701571736,439287.5697847617,0.0019038884707371917
2025-06-30,446255.80582462857,8576.357075324826,437679.44874930376,-0.0035871860731971905
2025-07-01,451253.56744379574,10578.275508983212,440675.2919348125,0.011199320107291078
2025-07-02,449736.36918777163,10580.194290624147,439156.17489714746,-0.0033621856213094103
2025-07-03,446382.97060656454,10582.113420310752,435800.85718625376,-0.007456365130672826
2025-07-04,444840.8092884774,10584.03289810616,434256.77639037126,-0.0034547942453798663
2025-07-07,441890.6717560564,10585.95272407351,431304.71903198294,-0.006631894985398734
2025-07-08,440594.18979765725,10587.87289827596,430006.3168993813,-0.002933942808176937
2025-07-09,432762.22137146804,10589.793420776676,422172.4279506914,-0.017775923077392508
2025-07-10,431898.6874945157,11531.619186247957,420367.06830826774,-0.0019954003244916363
2025-07-11,427476.9097733127,11533.710893839241,415943.19887947344,-0.010237997588865455
2025-07-14,425205.6959524865,11535.80298084304,413669.8929716434,-0.005313067838051411
2025-07-15,426676.2137097109,11537.895447328176,415138.31826238276,0.0034583679645456833
2025-07-16,427437.1587290781,11539.988293363482,415897.1704357146,0.001783424983434534
2025-07-17,422401.0169726979,11542.081519017805,410858.9354536801,-0.01178218049959523
2025-07-18,420232.17205895565,11544.175124360005,408687.99693459563,-0.005134563664846659
2025-07-21,416360.8962358329,11546.269109458952,404814.62712637393,-0.009212230953558831
2025-07-22,415823.7902186026,11548.363474383528,404275.42674421903,-0.0012900011074192808
2025-07-23,425294.77325275756,11550.458219202632,413744.3150335549,0.022776433809080565
2025-07-24,425769.18328462745,11552.55334398517,414216.6299406423,0.0011154852156811668
2025-07-25,427227.0433291152,11554.648848800065,415672.39448031515,0.003424061913642973
2025-07-28,422637.74999744736,11556.74473371625,411081.0052637311,-0.010742047825218037
2025-07-29,431196.334792378,11558.840998802672,419637.4937935753,0.020250403081557122
2025-07-30,429579.4675922118,11560.93764412829,418018.5299480835,-0.0037497238953683176
2025-07-31,425628.86102828814,11563.034669762072,414065.8263585261,-0.009196451092196689
2025-08-01,428080.19603289914,13565.494853550781,414514.70117934834,0.005759325151703187
2025-08-04,424666.6369002631,13567.955483589494,411098.6814166736,-0.007974111309680176
2025-08-05,429136.09202328225,13570.416559959156,415565.6754633231,0.010524620336654467
2025-08-06,425285.77900550154,13572.878082740726,411712.90092276083,-0.008972242347706882
2025-08-07,432102.8774345887,13575.340052015179,418527.5373825735,0.01602945305396397
2025-08-08,432169.6455592811,13577.802467863503,418591.8430914176,0.00015451904668828398
2025-08-11,433042.03731204337,13580.265330366701,419461.7719816767,0.0020186326405069455
2025-08-12,435881.39180379244,13582.728639605793,422298.66316418664,0.006556764117805702
2025-08-13,433707.14924090763,13585.19239566181,420121.95684524585,-0.004988151831596288
2025-08-14,433569.43365186284,13587.6565986158,419981.77705324703,-0.00031753128645872764
2025-08-15,435965.1419199947,13590.121248548827,422375.0206714459,0.005525546964769479
2025-08-18,433238.0275215993,13592.586345541966,419645.4411760573,-0.006255349651087205
2025-08-19,435994.7716189344,13595.05188967631,422399.7197292581,0.006363116629224397
2025-08-20,436278.3355283672,108237.65756621945,328040.67796214775,0.0006503837382725308
2025-08-21,436843.67802762403,108257.29067466133,328586.3873529627,0.001295829871020615
2025-08-22,436203.4498781343,108276.92734433092,327926.52253380336,-0.0014655772343562523
2025-08-25,431881.70239347126,108296.56757587421,323585.13481759705,-0.009907641688460811
2025-08-26,432665.20543124224,109125.05662309528,323540.14880814694,0.0018141612238462557
2025-08-27,436090.0269838345,109144.85069586609,326945.1762879684,0.007915638950395154
2025-08-28,437016.76565155823,109164.64835906176,327852.1172924965,0.002125108602307302
2025-08-29,438121.39990153123,109184.44961333355,328936.95028819767,0.0025276701874952234
2025-09-01,439308.6320451384,111204.61723711064,328104.0148080278,0.002709824591708987
2025-09-02,442375.3426200294,111224.78851907059,331150.5541009588,0.006980765573884495
2025-09-03,442113.6555532593,111244.96345987696,330868.69209338236,-0.0005915498481905423
2025-09-04,444658.3578876341,111265.14206019344,333393.2158274406,0.005755765067220864
2025-09-05,446516.748342784,111285.3243206838,335231.4240221002,0.004179366972833387
2025-09-08,442803.8617887958,111305.51024201197,331498.3515467838,-0.008315223488857493
2025-09-09,443931.7077616272,111325.69982484197,332606.00793678523,0.0025470554124691347
2025-09-10,443055.88807570434,111345.89306983797,331709.99500586634,-0.0019728703100279077
2025-09-11,447885.06768904894,111366.08997766425,336518.9777113847,0.01089970756131664
2025-09-12,447533.80994734913,111386.2905489852,336147.51939836395,-0.0007842586570527832
2025-09-15,449543.8774594921,111406.49478446534,338137.3826750268,0.004491431635923693
2025-09-16,446943.87830666045,111426.70268476929,335517.17562189116,-0.00578363822353678
2025-09-17,447952.0332061356,111446.91425056184,336505.11895557377,0.0022556632910932795
2025-09-18,443882.9051888474,111467.12948250784,332415.77570633957,-0.009083847634676845
2025-09-19,442904.21020650095,111487.3483812723,331416.86182522867,-0.0022048494567054044
2025-09-22,444459.9808714611,111507.57094752035,332952.4099239408,0.0035126572046690896
2025-09-23,443280.86642676883,111527.79718191722,331753.0692448516,-0.0026529147627202265
2025-09-24,439808.5938140942,111548.02708512828,328260.5667289659,-0.007833120884878642
2025-09-25,437841.56059731595,111568.260657819,326273.29993949697,-0.004472475627908534
2025-09-26,443519.314144341,111588.49790065498,331930.816243686,0.01296759846022666
2025-09-29,442395.22929433273,111608.73881430196,330786.49048003077,-0.002534466513993583
2025-09-30,447518.03311570094,111628.98339942578,335889.0497162751,0.011579699513350583
2025-10-01,445479.85211248306,113649.59443447017,331830.2576780129,-0.00455441088938402
2025-10-02,444082.136814393,113670.20920812731,330411.92760626564,-0.003137549973274978
2025-10-03,445236.0503061128,113690.82772107534,331545.22258503747,0.002598423570912667
2025-10-06,438070.53980264696,113711.44997399252,324359.0898286544,-0.01609373387114399
2025-10-07,437723.43490083714,113732.07596755725,323991.3589332799,-0.0007923493370867174
2025-10-08,440548.02978558914,113752.70570244803,326795.3240831411,0.006452921318667482
2025-10-09,440143.526120178,113773.3391793435,326370.1869408345,-0.0009181828950818316
2025-10-10,440162.63036510197,114841.9528201119,325320.6775449901,4.340458007501269e-05
2025-10-13,442771.08971882367,114862.78387433177,327908.30584449193,0.005926126330983772
2025-10-14,441347.69839466864,114883.61870707342,326464.07968759525,-0.0032147341079991065
2025-10-15,443508.31167700584,114904.45731902223,328603.8543579836,0.004895490086831877
2025-10-16,445518.89439351787,114925.2997108637,330593.59468265413,0.004533359721962338
2025-10-17,443076.3380921855,114946.14588328348,328130.19220890204,-0.005482497671972841
2025-10-20,440397.02164249803,114966.99583696731,325430.0258055307,-0.00604707635985291
2025-10-21,441166.0933210294,114987.84957260107,326178.2437484283,0.0017463144406903996
2025-10-22,440139.2621327805,115008.70709087077,325130.55504190974,-0.0023275387746122256
2025-10-23,436141.53817231883,115029.56839246253,321111.96977985627,-0.009082861504083772
2025-10-24,435565.34233819763,115050.43347806261,320514.908860135,-0.0013211212042214537
2025-10-27,438142.666676078,115071.30234835738,323071.3643277206,0.0059171933286628065
2025-10-28,436640.10769382224,115092.17500403334,321547.9326897889,-0.0034293829305754864
2025-10-29,436165.7749297736,115113.05144577714,321052.72348399647,-0.0010863243107782639
2025-10-30,435680.64035627246,115133.93167427549,320546.70868199697,-0.0011122710707396344
2025-10-31,436933.87431539106,115154.8156902153,321779.0586251758,0.002876496780058302
2025-11-03,436613.28841858974,117176.06627206133,319437.2221465284,-0.0007337171953162303
2025-11-04,437906.6465324812,117197.3207085268,320709.32582395436,0.002962250916768827
2025-11-05,439897.02665260143,117218.57900031087,322678.4476522906,0.004545215597618446
2025-11-06,440265.5534310221,117239.84114811287,323025.7122829092,0.0008377569205797464
2025-11-07,440982.64948721486,117261.10715263223,323721.5423345826,0.0016287807451760283
2025-11-10,441395.5711500601,117282.37701456853,324113.19413549156,0.00093636714125922
2025-11-11,449465.33814107033,117303.65073462145,332161.6874064489,0.018282392299461492
2025-11-12,446579.36711177544,117324.92831349082,329254.4387982846,-0.006420897863294361
2025-11-13,444750.5777219441,117346.20975187657,327404.3679700675,-0.004095104979119246
2025-11-14,444707.66174088843,117367.49505047878,327340.16669040965,-9.649449198123605e-05
2025-11-17,445758.26358807826,106685.3026730281,339072.9609150502,0.00236245501837562
2025-11-18,441428.50772164745,106704.65420154073,334723.8535201067,-0.009713237465479474
2025-11-19,441597.3828404312,106724.00924020562,334873.37360022555,0.00038256504922018486
2025-11-20,443264.4950031334,106743.36778965946,336521.1272134739,0.0037751857857015736
2025-11-21,444687.5410693715,106762.72985053908,337924.81121883244,0.0032103768343278993
2025-11-24,450327.852414539,106782.09542348141,343545.7569910576,0.012683762921722241
2025-11-25,453782.9248673804,107548.64764651904,346234.2772208614,0.007672349010429125
2025-11-26,455343.0320918971,107568.15577621714,347774.87631568,0.0034380033690615264
2025-11-27,454391.8316822805,107587.66744447322,346804.1642378073,-0.002088975437367857
2025-11-28,454982.09006625926,107607.18265192912,347374.9074143301,0.001299007470696445
2025-12-01,457256.5687216008,109627.06417700459,347629.5045445962,0.004999050962666063
2025-12-02,464671.2551917516,111938.65166034609,352732.6035314055,0.016215593120686655
2025-12-03,463904.277619709,111958.95608799448,351945.3215317146,-0.0016505810580558222
2025-12-04,460513.14651180495,111979.26419864043,348533.88231316453,-0.0073099802513224565
2025-12-05,460355.75193525775,111999.57599295203,348356.1759423057,-0.0003417808541176237
2025-12-08,468598.3503735084,117099.18842533322,351499.16194817517,0.017904845119454116
2025-12-09,469687.55613804434,117120.4289170115,352567.12722103286,0.0023243909494512494
2025-12-10,469791.3314879886,117141.67326147894,352649.65822650964,0.000220945495762237
2025-12-11,478299.2421924633,117162.92145943442,361136.3207330289,0.018109978056698672
2025-12-12,478378.2144238807,117184.17351157693,361194.0409123037,0.00016511050917689118
2025-12-15,477166.00973178993,117205.42941860555,359960.5803131844,-0.002533988077928262
2025-12-16,464277.26046100346,117226.68918121954,347050.5712797839,-0.02701103810397376
2025-12-17,462071.0510809827,117247.95280011825,344823.0982808645,-0.004751922111864926
2025-12-18,466429.53418334865,117269.22027600116,349160.3139073475,0.009432495483475023
2025-12-19,462111.2368423529,117290.4916095679,344820.745232785,-0.009258198772846726
2025-12-22,465212.9238594505,117311.76680151818,347901.15705793235,0.0067119921997389476
2025-12-23,464723.54428681056,117333.0458525519,347390.4984342586,-0.0010519475008992085
2025-12-24,466499.00599952403,117354.32876336905,349144.67723615497,0.0038204686087901507
2025-12-26,465173.1495883063,117375.61553466973,347797.5340536366,-0.0028421419856553554
2025-12-29,463766.93922517373,117396.90616715421,346370.03305801953,-0.0030229826557640616
2025-12-30,459172.73960481427,117418.20066152287,341754.5389432914,-0.00990626806653161
2025-12-31,458951.08032579336,117439.4990184762,341511.5813073172,-0.0004827361467749647
2026-01-02,464616.09053928964,119461.1640164926,345154.92652279703,0.012343385725282374
2026-01-05,464780.34917360457,119482.83294429893,345297.51622930565,0.0003535362585576074
2026-01-06,460591.0115686238,119504.505802608,341086.50576601585,-0.00901358590661061
2026-01-07,463835.6971816041,119526.18259213274,344309.51458947134,0.007044613402093836
2026-01-08,463038.6125162175,119547.86331358626,343490.74920263124,-0.0017184633917353143
2026-01-09,462954.393093026,119569.54796768175,343384.84512534423,-0.00018188423365783635
2026-01-12,465125.6200244917,119591.23655513255,345534.38346935913,0.004689936987009924
2026-01-13,467112.83064456657,119612.92907665213,347499.90156791446,0.004272417029984821
2026-01-14,477386.6119236703,119634.62553295409,357751.98639071616,0.02199421768168297
2026-01-15,478937.43095805356,119656.32592475215,359281.1050333014,0.003248559963033193
2026-01-16,481395.1456197919,119678.03025276016,361717.1153670317,0.00513159862410828
2026-01-19,481913.74497086153,119699.73851769212,362214.0064531694,0.0010772841309023562
2026-01-20,481197.6344880073,119721.45072026213,361476.18376774515,-0.0014859723141897874
2026-01-21,489060.8141846406,119743.16686118445,369317.6473234561,0.016340852766243863
2026-01-22,494508.8200188619,119764.88694117343,374743.93307768845,0.011139730839617945
2026-01-23,499015.80269413907,119786.6109609436,379229.1917331955,0.00911405922973274
2026-01-26,502527.9534785523,119808.33892120956,382719.6145573427,0.0070381554360632315
2026-01-27,507658.3393370197,119830.0708226861,387828.26851433364,0.010209155178243057
2026-01-28,516650.70104202675,119851.8066660881,396798.89437593863,0.0177134127585703
2026-01-29,511567.00491832744,119873.54645213058,391693.45846619684,-0.009839715911438951
2026-01-30,501867.5720006582,119895.2901815287,381972.2818191295,-0.018960239468958306
2026-02-02,507457.1825343994,121917.40063277552,385539.7819016239,0.011137620451264985
2026-02-03,519011.01007674367,121939.51509461252,397071.4949821312,0.02276808357434379
2026-02-04,514321.7643449409,121961.63356776719,392360.1307771737,-0.009034963884695602
2026-02-05,518920.75138247624,121983.75605296712,396936.99532950914,0.00894184799547193
2026-02-06,528938.9882723358,122005.88255094006,406933.10572139575,0.019305909164683888
2026-02-09,527016.6179624833,122028.01306241388,404988.6049000694,-0.0036343895089517853
2026-02-10,528501.4983469186,122050.1475881166,406451.35075880203,0.002817520992366429
2026-02-11,525127.2883073435,122072.28612877634,403055.0021785671,-0.006384485285527486
2026-02-12,526330.9744528537,122094.42868512137,404236.54576773226,0.0022921797672903477
2026-02-13,527612.0454641609,122116.57525788009,405495.4702062807,0.002433964698047575
2026-02-16,521970.67347968696,103463.8266841974,418506.84679548955,-0.010692272917141143
2026-02-17,521778.4459009061,103482.59387275984,418295.85202814627,-0.00036827275658879444
2026-02-18,521601.6154594188,103501.36446548176,418100.250993937,-0.0003388994752016039
2026-02-19,519051.36895130505,103520.13846298064,415531.2304883244,-0.004889261138249168
2026-02-20,521164.0165156728,103538.91586587406,417625.10064979875,0.0040702090211921504
2026-02-23,513212.93136925274,103557.69667477974,409655.234694473,-0.015256397016007228
2026-02-24,521182.5247305044,103576.48089031548,417606.0438401889,0.01552882414710166
2026-02-25,520075.42347061995,103595.26851309919,416480.1549575208,-0.0021242102475651503
2026-02-26,517387.66844417,103614.05954374892,413773.60890042107,-0.005168010071527229
2026-02-27,521165.04094553506,103632.85398288284,417532.18696265225,0.007300855300096387
2026-03-02,518311.22288881836,105652.01460889695,412659.2082799214,-0.005475843221446897
2026-03-03,516646.8295292619,105671.17871043574,410975.65081882617,-0.003211185261009608
2026-03-04,525234.3267486587,105690.3462881296,419543.9804605291,0.016621600537491288
2026-03-05,514276.6525384962,105709.51734260909,408567.1351958871,-0.020862448724540572
2026-03-06,510823.9696493393,105728.69187450485,405095.2777748345,-0.006713668357515856
2026-03-09,503899.2924489876,105747.86988444763,398151.42256453994,-0.013555897161805608
2026-03-10,506620.27311043494,105767.05137306835,400853.2217373666,0.005399850133194661
2026-03-11,503752.5892090695,105786.23634099796,397966.3528680715,-0.005660420740289496
2026-03-12,495051.452226201,105805.42478886759,389246.0274373334,-0.017272639722864636
2026-03-13,500043.5339420202,105824.61671730845,394218.91722471174,0.010083965400707884
2026-03-16,500406.5496545314,105843.8121269519,394562.73752757953,0.0007259682165059456
2026-03-17,500613.54659276403,105863.01101842937,394750.5355743347,0.00041365753181188403
2026-03-18,499818.5751565157,105882.21339237243,393936.3617641433,-0.0015879942555669935
2026-03-19,500809.93688650423,105901.41924941276,394908.51763709146,0.0019834431517038453
2026-03-20,497439.79096753255,105920.62859018217,391519.1623773504,-0.006729391073834523
2026-03-23,501887.089329246,105939.84141531255,395947.2479139335,0.008940375182016291
2026-03-24,506628.1696227294,105959.05772543594,400669.1118972935,0.009446507778910318
2026-03-25,516107.10202860896,105978.27752118447,410128.8245074245,0.01870984081469107
2026-03-26,510476.7704825667,105997.5008031904,404479.2696793763,-0.010909230901709588
2026-03-27,512006.39096198505,106016.72757208609,405989.66338989895,0.002996454624120126
2026-03-30,513177.81753391755,106035.95782850403,407141.8597054135,0.00228791396476824
2026-03-31,521209.93804090156,106055.19157307681,415154.74646782473,0.015651729736843478
2026-04-01,524247.2165492397,108074.79158421492,416172.42496502475,0.005827361081706339
2026-04-02,523974.09576180106,108094.39515057729,415879.70061122376,-0.0005209770864142982
2026-04-06,524536.1290935914,108114.00227280876,416422.12682078255,0.0010726357206136683
2026-04-07,519576.3363339843,108133.61295155436,411442.7233824299,-0.009455578909650542
2026-04-08,522115.219234873,108153.22718745918,413961.99204741383,0.004886448291318457
2026-04-09,520476.20055236504,108172.84498116847,412303.3555711966,-0.0031391896311887546
2026-04-10,520850.68417320406,109226.66316508157,411624.0210081225,0.0007195019108301448
2026-04-13,517552.451166595,109246.47566815012,408305.97549844487,-0.006332396417688679
2026-04-14,511878.22296734736,109266.29176498658,402611.9312023608,-0.010963580959683528
2026-04-15,515320.912148617,109286.11145624284,406034.8006923741,0.006725601963123884
2026-04-16,515947.6445144588,109305.93474257087,406641.7097718879,0.0012161982001248628
2026-04-17,516056.18780198187,109325.76162462278,406730.42617735907,0.00021037655404976263
2026-04-20,520249.23371825943,110395.08809700243,409854.145621257,0.00812517321832118
2026-04-21,513759.23731608235,110415.11253937114,403344.1247767112,-0.012474783203028639
2026-04-22,514208.3842458926,110435.1406139512,403773.2436319414,0.0008742362125819803
2026-04-23,510204.1265153097,110455.17232140145,399748.95419390826,-0.0077872276167867405
2026-04-24,511018.2352391151,110475.20766238085,400543.02757673425,0.0015956529582890067
2026-04-27,507981.8649752764,110495.24663754851,397486.6183377279,-0.00594180413624168
2026-04-28,508041.3612099892,110515.2892475636,397526.07196242554,0.00011712275341890788
2026-04-29,503414.53513059375,110535.33549308545,392879.1996375083,-0.009107183848920952
2026-04-30,509662.63752194063,110555.38537477351,399107.2521471671,0.012411446144927174
2026-05-01,511276.3411814528,112575.8016710651,398700.5395103877,0.0031662192609571704
2026-05-04,507432.5162806292,112596.22167064599,394836.2946099832,-0.007518096558000953
2026-05-05,512125.70020582224,112616.64537418791,399509.05483163433,0.009248882904850264
2026-05-06,514934.0979065681,112637.07278236272,402297.02512420533,0.005483805439987055
2026-05-07,514282.7311703806,112657.50389584241,401625.2272745382,-0.0012649516488334456
2026-05-08,517567.6790219388,116506.62533594386,401061.05368599494,0.006387435650585527
2026-05-11,514777.3018779314,116527.75834326174,398249.5435346697,-0.005391328046759902
2026-05-12,517514.4844762138,116548.89518387233,400965.5892923415,0.005317216956336246
2026-05-13,516983.8723131725,116570.03585847096,400413.83645470155,-0.0010253088154206225
2026-05-14,510452.7528543384,116591.18036775307,393861.5724865853,-0.01263312031304098
2026-05-15,507499.76205065247,2705.406748813519,504794.35530183895,-0.005785042371058702
2026-05-18,513315.9156822873,2705.8974795376785,510610.0182027496,0.011460406617992414
2026-05-19,519042.72565000126,2706.388299274939,516336.3373507263,0.011156501859292733
2026-05-20,515321.94109603774,2706.8792080414464,512615.0618879963,-0.007168551585621352
2026-05-21,512456.69283126574,2707.3702058533495,509749.3226254124,-0.005560113079365325
2026-05-22,514821.1329255975,2707.8612927268,512113.27163287066,0.004613931532962301
2026-05-25,513748.18903846963,2708.352468677953,511039.83656979166,-0.002084110030663666
2026-05-26,513743.20104716875,2708.8437337229657,511034.35731344577,-9.709019724635226e-06
2026-05-27,522339.7462873847,2709.3350878779993,519630.4111995067,0.01673315622025462
2026-05-28,520954.75851119164,8800.86151521597,512153.8969959757,-0.0026515075409004885
2026-05-29,513775.8077064207,8802.457893707478,504973.3498127132,-0.013780372839451993
