Date,nav,benchmark,position,hurst_raw,hurst_smoothed,qqq_mxn,usd_mxn
2019-01-22,783728.611993892,1209091.048389806,0,0.2752179794458787,0.22887378729544722,-0.012198849387201949,19.147199630737305
2019-01-23,783931.697225492,1210987.7967682334,0,0.294727079719226,0.2496363610671138,0.001568739079619741,19.15239906311035
2019-01-24,784134.8350819555,1210562.7784463158,0,0.3101274644899135,0.2704567738944693,-0.00035096829468628243,19.022499084472656
2019-01-25,784338.0255769192,1224434.8162163708,0,0.3215893684564997,0.2899520088270534,0.011459164297004776,19.0132999420166
2019-01-28,784541.2687240231,1207755.1593632477,0,0.33343337300082143,0.30701905302246785,-0.013622331407289523,18.988849639892578
2019-01-29,784744.5645369107,1199420.6483544982,0,0.3429551566147192,0.320566488456236,-0.006900828321150465,19.03754997253418
2019-01-30,784947.9130292293,1233375.0080043294,0,0.3486117299593842,0.33134341850426763,0.028308967080409753,19.09086036682129
2019-01-31,785151.3142146294,1252782.9526585306,0,0.3554942414207415,0.34041677389043323,0.01573563962967306,19.10527992248535
2019-02-01,785354.7681067651,1246697.8173504083,0,0.35926167462903863,0.347951235124941,-0.004857294150761748,19.09309959411621
2019-02-04,785558.2747192944,1261780.6525494715,0,0.3616298213507162,0.3535905247949199,0.012098228607730022,19.086999893188477
2019-02-05,785761.8340658784,1273485.1183990675,0,0.3648801331042555,0.3579755200928272,0.009276149405165413,19.09510040283203
2019-02-06,785965.446160182,1264986.8115097005,0,0.3689131536815813,0.3620358048372666,-0.006673267529070603,19.02440071105957
2019-02-07,786169.1110158735,1253561.3203945018,0,0.37359782479457476,0.36565652151203326,-0.009032102952569954,19.10919952392578
2019-02-08,786372.8286466248,1253718.540149239,0,0.3771036314850708,0.3692249128832397,0.00012541847947855622,19.074180603027344
2019-02-11,786576.5990661114,1252409.7154019966,0,0.379855624048563,0.3728700734228091,-0.0010439542092809395,19.072370529174805
2019-02-12,786780.4222880122,1285323.8073686233,0,0.38334964863880416,0.3765639765297188,0.026280610539708205,19.288400650024414
2019-02-13,786984.2983260099,1283178.453639513,0,0.3868104094110036,0.3801434276756033,-0.0016691153752937948,19.242700576782227
2019-02-14,787188.2271937904,1296178.2934697736,0,0.3899282749711303,0.38340951771091436,0.010130967982971306,19.413799285888672
2019-02-15,787392.2089050434,1291213.749900518,0,0.3919124129216672,0.3863712739982336,-0.0038301394138964273,19.258459091186523
2019-02-19,787596.2434734621,1292741.7361278995,0,0.3946244152926391,0.38932503224704884,0.0011833720230280953,19.243200302124023
2019-02-20,787800.3309127431,1285658.8268522325,0,0.39690651909639163,0.39203640633856635,-0.0054789824430687695,19.14109992980957
2019-02-21,788004.4712365868,1286114.2619857825,0,0.3984479194645426,0.39436390834927415,0.00035424260623262427,19.218170166015625
2019-02-22,788208.664458697,1299409.3393275565,0,0.39882634228213104,0.3961435218114743,0.010337399821106263,19.274200439453125
2019-02-25,788412.9105927809,1294292.6249659546,0,0.3966782184934573,0.39709668292583233,-0.003937723246047908,19.128599166870117
2019-02-26,788617.2096525496,1295120.0579314562,0,0.3943474910886561,0.39704129808503574,0.0006392935797834287,19.121000289916992
2019-02-27,788821.5616517175,1298633.1328504137,0,0.39114940941828047,0.3958898761494135,0.0027125476881026955,19.18501091003418
2019-02-28,789025.9666040026,1294254.6421649342,0,0.38703963925262114,0.39360822010702917,-0.0033716147961426746,19.16448974609375
2019-03-01,789230.4245231266,1309900.5925308822,0,0.38373216976165164,0.3905893856029333,0.012088772839768724,19.262699127197266
2019-03-04,789434.9354228146,1310295.9788499062,0,0.3815487350277736,0.38756348890979664,0.00030184452261372563,19.265199661254883
2019-03-05,789639.4993167951,1313193.7271575402,0,0.3810812746998273,0.3849102456320308,0.002211521941918315,19.293420791625977
2019-03-06,789844.1162188007,1303308.170138185,0,0.38340457605278666,0.3833612789589321,-0.007527874078985253,19.257400512695312
2019-03-07,790048.7861425669,1293449.8777957368,0,0.3861025442460855,0.383173859957625,-0.007564053205776244,19.349199295043945
2019-03-08,790253.5091018332,1305077.1099823283,0,0.38555098539347843,0.3835376230839903,0.008989317936622498,19.552799224853516
2019-03-11,790458.2851103425,1327478.4187793783,0,0.387910455296592,0.38480996713775395,0.01716473963546372,19.483200073242188
2019-03-12,790663.1141818414,1328473.6250769512,0,0.3873533526376098,0.38606438272531046,0.0007496967811257971,19.39126968383789
2019-03-13,790867.9963300797,1334253.2538989063,0,0.38722210630223897,0.38682788877520097,0.004350578523243387,19.330400466918945
2019-03-14,791072.9315688113,1329211.6766296807,0,0.38647465504008,0.38690231093399985,-0.003778575959618835,19.290050506591797
2019-03-15,791277.9199117932,1342142.3715087734,0,0.38745026511909475,0.3872821668791231,0.009728093054282683,19.298599243164062
2019-03-18,791482.9613727862,1338702.4644363818,0,0.3877171561057516,0.387243507040955,-0.0025629971494937065,19.203399658203125
2019-03-19,791688.0559655547,1332919.7854929273,0,0.38985572756608805,0.3877439820266507,-0.004319614774063396,19.056379318237305
2019-03-20,791893.2037038663,1333860.2389862358,0,0.39692795960274163,0.3896851526867512,0.0007055589567686038,18.99449920654297
2019-03-21,792098.4046014928,1340767.5812968635,0,0.4001916678470909,0.39242855524815334,0.0051784603129616524,18.798999786376953
2019-03-22,792303.658672209,1314876.3309807044,0,0.4006109478844714,0.3950606918012287,-0.01931076696463363,18.850000381469727
2019-03-25,792508.9659297935,1330936.990309946,0,0.40308842094376546,0.3981349447688315,0.012214577866241472,19.116649627685547
2019-03-26,792714.3263880286,1330067.444727111,0,0.40092522372906764,0.4003488440014274,-0.0006533333953191445,19.015600204467773
2019-03-27,792919.7400606998,1326563.513504923,0,0.40835411726095255,0.4026340755330696,-0.0026344011621958208,19.08810043334961
2019-03-28,793125.2069615965,1348828.4640118931,0,0.41066794433221165,0.40472933083009377,0.016783931022001042,19.363849639892578
2019-03-29,793330.7271045116,1357738.744566347,0,0.40708617251011653,0.40602437575522277,0.0066059404825662416,19.345300674438477
2019-04-01,793536.3005032415,1374594.2734635023,0,0.4030880275078924,0.40602429706804816,0.01241441254041753,19.32939910888672
2019-04-02,793741.9271715862,1367662.0445851733,0,0.40202892075375923,0.4062450364729865,-0.005043109092010334,19.159299850463867
2019-04-03,793947.6071233493,1379599.128493805,0,0.4042330420317165,0.40542082142713926,0.008728094748182036,19.216100692749023
2019-04-04,794153.3403723381,1379186.2008514323,0,0.40399401199955143,0.40408603496060724,-0.00029930987476300963,19.217670440673828
2019-04-05,794359.1269323631,1381205.5253680984,0,0.40723232775117035,0.404115266008818,0.001464142053784645,19.146799087524414
2019-04-08,794564.9668172388,1378537.8517840805,0,0.41410993348702246,0.406319647204644,-0.0019314095802700493,19.06130027770996
2019-04-09,794770.8600407832,1368119.556033705,0,0.41752845614302136,0.40941955428249643,-0.007557497051598916,18.98390007019043
2019-04-10,794976.8066168176,1370384.1099412753,0,0.41826952380650323,0.4122268506374538,0.0016552310049098296,18.913820266723633
2019-04-11,795182.8065591671,1359368.917465911,0,0.42030396233638717,0.4154888407048209,-0.008038032837257902,18.806400299072266
2019-04-12,795388.8598816604,1366007.998333935,0,0.42312127391312965,0.41866662993721276,0.004883943411329694,18.8169002532959
2019-04-15,795594.9665981298,1361921.5207793524,0,0.4330949648015573,0.42246363620011973,-0.0029915473112651636,18.757579803466797
2019-04-16,805406.9767065287,1374022.5103909103,2,0.44353082250350384,0.4276641094722162,0.008885232685531763,18.85930061340332
2019-04-17,813724.7287864329,1379286.0136446247,2,0.444259423176353,0.4328620893461862,0.003830725635067589,18.865800857543945
2019-04-18,813516.6760531685,1376384.7953084758,2,0.44688656070531746,0.43817860901997224,-0.0021034203982702726,18.802000045776367
2019-04-22,818888.5391866423,1377759.407091233,2,0.4487909008966104,0.4433125344166684,0.0009987118336693968,18.7677001953125
2019-04-23,852638.57577394,1399623.8658304126,2,0.45528517233396093,0.4477505759231491,0.015869576811919917,18.826099395751953
2019-04-24,847827.4382720925,1400940.054128222,2,0.44673089814977135,0.4483905910524026,0.0009403871496778127,18.903400421142578
2019-04-25,864768.8250685082,1418896.2603636244,2,0.43463326805408065,0.4464653600279481,0.012817255229793822,19.068300247192383
2019-04-26,865788.1362884811,1416765.0709272749,2,0.4029976608853529,0.4376875800639552,-0.0015020051119194466,19.022680282592773
2019-04-29,866116.0725136726,1412494.3769745054,2,0.36951469990291275,0.42183233986521573,-0.003014398110460448,18.928600311279297
2019-04-30,849389.1483093309,1406718.424955068,2,0.3290244503628548,0.3965801954709945,-0.0040891858499353395,18.99839973449707
2019-05-01,836959.1512358893,1397744.4323054731,2,0.2773585626014484,0.36270572836132986,-0.006379380898406506,18.93815040588379
2019-05-02,834748.8483980024,1394951.7267722068,0,0.22895030622390053,0.32156913599529385,-0.0019980086979562994,18.98270034790039
2019-05-03,834965.1543495914,1426941.334059809,0,0.1697284932149527,0.2749153024612138,0.02293241169113669,19.11319923400879
2019-05-06,835181.5163518891,1414102.1576661873,0,0.13734370628509027,0.22848110373764935,-0.00899769043559262,19.057899475097656
2019-05-07,835397.93441942,1381804.9754915922,0,0.1008455523680392,0.1828453241386862,-0.022839355699660224,18.992599487304688
2019-05-08,835614.408566712,1381753.2510490613,0,0.07116953877177468,0.14160751937275146,-3.743252010834919e-05,19.039939880371094
2019-05-09,835830.938808297,1376535.202373434,0,0.051767909196449274,0.10617103996726122,-0.0037763968868288478,19.07069969177246
2019-05-10,836047.5251587104,1389438.2928889848,0,0.05680030032776083,0.08358540138982286,0.009373600103581126,19.22551918029785
2019-05-13,836264.1676324917,1334061.446423532,0,0.08311754514967057,0.07274016916273891,-0.0398555637546959,19.122900009155273
2019-05-14,836480.8662441837,1354613.9926233548,0,0.13561226083908745,0.07969351085694856,0.015405996668985455,19.20669937133789
2019-05-15,836697.6210083335,1369219.3629948806,0,0.1996387928313396,0.10538736166886153,0.01078194264274579,19.143400192260742
2019-05-16,836914.4319394917,1377012.300021426,0,0.24599904565272243,0.14423358896011618,0.005691518274690388,19.060800552368164
2019-05-17,837131.2990522125,1365684.789683938,0,0.2709579559071914,0.1870651200760023,-0.008226150439841207,19.099199295043945
2019-05-20,837348.2223610543,1344837.4697523934,0,0.2849358756791274,0.22742878618189363,-0.015265103696709748,19.130599975585938
2019-05-21,837565.2018805788,1352899.516581227,0,0.31608392966762383,0.26352311994760097,0.005994811276575973,19.046300888061523
2019-05-22,837782.2376253518,1346872.6969920925,0,0.3369188141692215,0.2909791242151773,-0.004454742954128843,19.046300888061523
2019-05-23,837999.3296099427,1321840.8472795067,0,0.35898437091117474,0.31357618926686776,-0.0185851638157698,18.982799530029297
2019-05-24,838216.477848925,1324514.406295914,0,0.3833753217405539,0.33605966243354024,0.0020226028132734886,19.030799865722656
2019-05-28,838433.6823568756,1321072.5338592357,0,0.4092165132434467,0.36091578994640416,-0.0025985919219283504,19.05299949645996
2019-05-29,838650.9431483753,1319159.5634062104,0,0.42920646820512176,0.38354029765390374,-0.0014480434677094367,19.183210372924805
2019-05-30,838868.2602380086,1321409.3984700507,0,0.4743933993965131,0.41103521469936205,0.001705506389258149,19.135480880737305
2019-05-31,839085.6336403639,1326800.6775576442,0,0.49467142549505283,0.4381726256161376,0.004079946074120322,19.525039672851562
2019-06-03,786629.8242092981,1303552.7561833558,2,0.512118444726285,0.4639212502132839,-0.01752178889227196,19.61479949951172
2019-06-04,858556.2569219123,1353137.0098452857,2,0.5169834144818664,0.48547463046096784,0.03803778053993501,19.80331039428711
2019-06-05,867000.1082254071,1346917.0341437988,2,0.5267679138219804,0.5049869195843395,-0.00459670798761036,19.566850662231445
2019-06-06,895299.2051178537,1370273.1339281928,2,0.528225504055183,0.5157533405160736,0.017340414585550912,19.74924087524414
2019-06-07,942756.5275970979,1391434.3222489483,2,0.5255741114918946,0.521933877715442,0.015443044015678975,19.674280166625977
2019-06-10,957536.2487859327,1379376.8504984363,2,0.5130576333048924,0.5221217154311633,-0.008665498297486085,19.27910041809082
2019-06-11,957432.3086820476,1375910.8269473857,2,0.4944912391057372,0.5176232803559375,-0.0025127459184182133,19.204439163208008
2019-06-12,936393.5324228611,1360953.9138831089,2,0.483548156610723,0.508979328913686,-0.010870554087767714,19.10610008239746
2019-06-13,954389.6112557246,1372862.0911100798,2,0.4803088250453073,0.4993959931117109,0.008749875440670962,19.159799575805664
2019-06-14,943014.6643736382,1368543.7617905743,2,0.4818714334186677,0.4906554574970655,-0.0031454938900772333,19.181100845336914
2019-06-17,957708.0021597083,1373219.183208159,2,0.47876613430080744,0.48379715769624854,0.003416347761848293,19.131399154663086
2019-06-18,1000980.5184174073,1395708.175117434,2,0.47790819376778526,0.4804805486286582,0.0163768407725966,19.166200637817383
2019-06-19,1010461.7964014763,1397779.6721629463,2,0.4779067722225802,0.47935227175102957,0.0014841906656726245,19.122840881347656
2019-06-20,1031927.3637767624,1402261.7011633154,2,0.4831620361734544,0.479922913976659,0.0032065346847072185,19.007400512695312
2019-06-21,1026225.1579582371,1398819.8944752587,2,0.48983656596551683,0.4815159404860288,-0.0024544681532708834,18.98889923095703
2019-06-24,1031853.492690093,1406980.1234060137,2,0.5075217291971061,0.48726705946528853,0.005833652325781591,19.099069595336914
2019-06-25,983975.5519955457,1389766.2708264326,2,0.5168963596825228,0.4950646926482361,-0.012234609638912208,19.194900512695312
2019-06-26,997619.7695392533,1397909.3864795754,2,0.517833425127812,0.5030500232292825,0.005859341836163878,19.218000411987305
2019-06-27,1004174.3084267209,1397315.104915699,2,0.5220116103104981,0.5108199380566912,-0.0004251216635529076,19.136699676513672
2019-06-28,1010323.6457290187,1401756.2157173897,2,0.526628987129703,0.5181784222895285,0.003178317321602675,19.172849655151367
2019-07-01,1048595.7423189178,1418016.156424242,2,0.5338514039321501,0.5234443572365371,0.01159969224643742,19.136999130249023
2019-07-02,1059272.0425252072,1420875.6290871631,2,0.5376533124164844,0.5275957477833295,0.0020165303829342562,19.099899291992188
2019-07-03,1079566.7389088264,1427378.9842880154,2,0.5384154311148371,0.5317121489807346,0.004577005240796739,19.04400062561035
2019-07-05,1070318.8305983974,1421467.3726179884,2,0.5393001985159671,0.5351698666218283,-0.0041415851957326,19.00383949279785
2019-07-08,1047291.2040458323,1410833.2209061158,2,0.5415491986833653,0.5381539089325608,-0.0074811085479135064,18.99489974975586
2019-07-09,1059561.7554088822,1413299.6823461435,2,0.5411671577036268,0.5396170596868561,0.0017482303389790843,18.933290481567383
2019-07-10,1103985.1063031077,1444509.7033104398,2,0.541623820739105,0.5404111613513802,0.022083087793868472,19.160459518432617
2019-07-11,1099206.4121498764,1441051.511391993,2,0.5420345040778184,0.5411349759439765,-0.0023940247064603293,19.12849998474121
2019-07-12,1114069.69285739,1444727.0042404972,2,0.5424373555205205,0.5417624073448872,0.0025505631266116158,19.067289352416992
2019-07-15,1118807.9044122032,1443297.1685248688,2,0.5430551130370933,0.5420635902156328,-0.0009896926626494773,18.987590789794922
2019-07-16,1101679.4926787184,1434230.229493569,2,0.5432786959463356,0.5424858978641746,-0.006282101308746291,18.965999603271484
2019-07-17,1092411.3314595849,1436477.2450321366,2,0.5436693717977645,0.5428950080759065,0.0015667049071759198,19.089599609375
2019-07-18,1095312.167810927,1435732.7999818956,2,0.5419022736621025,0.5428685619927633,-0.0005182435383613848,19.057899475097656
2019-07-19,1063135.6313841578,1417644.11670312,2,0.5408817040045804,0.5425574316895753,-0.01259892041123789,18.95669937133789
2019-07-22,1091411.195303171,1433139.3296401019,2,0.5385838025745243,0.5416631695970615,0.010930255876219208,19.01259994506836
2019-07-23,1114052.716512831,1444536.5356330897,2,0.5382010393353702,0.5406476382748684,0.007952615462622159,19.039199829101562
2019-07-24,1145487.2702687376,1464545.4454198715,2,0.5375117241210509,0.5394161087395257,0.013851439055511783,19.168399810791016
2019-07-25,1106396.8039008908,1442336.854152975,2,0.5374780995564383,0.5385312739183928,-0.015164153038985884,19.058399200439453
2019-07-26,1137313.9627755806,1454723.4133942393,2,0.5393677346793176,0.5382284800533403,0.008587840770759803,19.026199340820312
2019-07-29,1127046.0234688828,1450095.4585232968,2,0.5426373453388873,0.5390391886062129,-0.003181329748549455,19.030960083007812
2019-07-30,1112866.663759797,1445030.8914797558,2,0.5430883614030861,0.5400166530197561,-0.003492574929307435,19.04669952392578
2019-07-31,1066395.4050984995,1425697.4539232368,2,0.5443303758772866,0.5413803833710032,-0.013379255537382284,19.055400848388672
2019-08-01,1055914.5648788412,1424647.215929068,2,0.5448920123184575,0.542863165923407,-0.0007366485724434879,19.136499404907227
2019-08-02,1011477.7789217865,1409082.4558768803,2,0.5393493298366823,0.54285948495488,-0.010925343396005038,19.21030044555664
2019-08-05,911320.601486231,1368358.7634598438,2,0.5303442040549384,0.5404008566980902,-0.028900858318964717,19.338430404663086
2019-08-06,965542.3146377445,1412042.4010651766,2,0.5026153534223103,0.5323062551019351,0.031924111404000755,19.680299758911133
2019-08-07,975442.5014256901,1413580.6054590323,2,0.49728417243607914,0.5228970144136935,0.0010893471702375646,19.595869064331055
2019-08-08,1041903.7964290389,1447030.5009823479,2,0.497124101715367,0.5133434322930754,0.023663238865995417,19.632299423217773
2019-08-09,1000547.3680611758,1418483.4683940096,2,0.49233569308773556,0.503940704943286,-0.0197280102727333,19.427650451660156
2019-08-12,966966.8563356248,1402058.3174127508,2,0.49430396024645495,0.4967326561815894,-0.011579374273466336,19.425600051879883
2019-08-13,1038865.7470911244,1444504.0680451533,2,0.49763363933144394,0.49573631336341617,0.030273883835822524,19.58449935913086
2019-08-14,935868.8707052312,1386612.4979500691,2,0.5032767515793766,0.4969348291920756,-0.040077124997943914,19.378740310668945
2019-08-15,945169.7000767043,1404739.7314818774,2,0.5068790017500885,0.4988858091990199,0.013073034866343036,19.654659271240234
2019-08-16,985944.5155355661,1423215.2726124441,2,0.5064810424390512,0.5017148790692831,0.013152287727404621,19.598600387573242
2019-08-19,1033338.1553138406,1447599.7500830237,2,0.5072129114605931,0.5042966693121106,0.01713337254020586,19.622299194335938
2019-08-20,1025014.6365066684,1454742.1552054207,2,0.5012882884316087,0.5050275991321437,0.004933964047719286,19.87310028076172
2019-08-21,1044638.4558129949,1458603.8942345695,2,0.5016877568261445,0.5047098001814972,0.0026545865982714467,19.750499725341797
2019-08-22,1030412.163759378,1448101.013748269,2,0.49948134137595696,0.5032302681066708,-0.00720063927418213,19.671899795532227
2019-08-23,942178.9426011508,1411384.8308915899,2,0.4976247294249456,0.5014590055038497,-0.02535471110654286,19.799699783325195
2019-08-26,990482.7980484287,1447507.4090757181,2,0.49029679114333624,0.4980757814403984,0.025593712921874845,20.00429916381836
2019-08-27,981143.6985024599,1439513.8920015588,2,0.48701234694834644,0.495220593143746,-0.005522263322481735,19.93589973449707
2019-08-28,992902.1172975725,1447426.3475766429,2,0.48353917127462803,0.49159087603344265,0.005496616336284399,19.974000930786133
2019-08-29,1046652.9349374163,1481726.4455394011,2,0.4809878357683377,0.48789217491191883,0.02369730108905732,20.139400482177734
2019-08-30,1038305.3377881363,1476812.9763162134,2,0.4772809021490602,0.4838234094567417,-0.003316043415422132,20.120800018310547
2019-09-03,1008278.1351230474,1462741.0912223775,2,0.47486464791383426,0.4807369808108414,-0.009528549193098867,20.12445068359375
2019-09-04,1042133.7878233083,1471782.9235369347,2,0.47343602863244316,0.4780217171476607,0.006181430445083791,19.9606990814209
2019-09-05,1084538.8807494217,1478095.8539644533,2,0.4728780711081312,0.47588949711436135,0.004289308108255341,19.685699462890625
2019-09-06,1082614.9431163846,1478131.9518340328,2,0.46795139552258697,0.4732822090652111,2.4421873238145153e-05,19.705699920654297
2019-09-09,1066739.3688049233,1462727.6335690334,2,0.46607971922974417,0.47104197248134794,-0.010421477085239994,19.541139602661133
2019-09-10,1058681.1815737288,1459591.881697886,2,0.4663857943641772,0.46934620177141656,-0.0021437701723705516,19.555500030517578
2019-09-11,1083678.3964723598,1468512.5892762062,2,0.46715665146882085,0.4680903263386921,0.006111782129086141,19.492000579833984
2019-09-12,1097564.0585644501,1475177.3645375022,2,0.4697439437702467,0.4674635008711152,0.004538452928470216,19.499399185180664
2019-09-13,1081971.162607237,1464565.1852115055,2,0.4709496137368168,0.46806314451396114,-0.007193832810282963,19.428499221801758
2019-09-16,1065384.6381549702,1455742.117346385,2,0.46873285198539544,0.4685937710650914,-0.006024359963087811,19.398099899291992
2019-09-17,1080803.0680510646,1464561.3170409948,2,0.46623635853485546,0.46856388389922704,0.0060582156616351135,19.422399520874023
2019-09-18,1076269.7194232128,1458707.4752633246,2,0.4634689651597621,0.4678263466374153,-0.0039969933041091865,19.352800369262695
2019-09-19,1083509.6874286311,1464446.0992954308,2,0.4596503505073052,0.465807627984827,0.003934047181783473,19.396699905395508
2019-09-20,1051180.6474631368,1451382.30570408,2,0.45524458897618786,0.4626666230327012,-0.008920638047133278,19.42919921875
2019-09-23,1051617.5055868917,1451252.4664835408,2,0.44907602471739766,0.45873525757910166,-8.94590074778101e-05,19.418899536132812
2019-09-24,1013006.552070758,1436189.734822277,2,0.4422164717668404,0.45393128022549867,-0.01037912562364951,19.47599983215332
2019-09-25,1043242.2981351739,1449305.496823964,2,0.43274311925821124,0.4477861110451885,0.00913233236784694,19.435699462890625
2019-09-26,1039773.78032169,1453723.658389115,2,0.4253342471205223,0.44092289036783183,0.0030484680937408193,19.566999435424805
2019-09-27,1006659.371993628,1442289.8820523235,2,0.4143776456316335,0.43274950169892107,-0.007865164930631496,19.65703010559082
2019-09-30,1034629.4044851626,1457621.450779658,2,0.40309978413074943,0.4235542535815914,0.010630018915142259,19.678699493408203
2019-10-01,1012494.9221749349,1449855.8855879689,2,0.39474151011927144,0.4140592612520776,-0.005327559626359446,19.734819412231445
2019-10-02,963999.062158478,1429907.022281396,2,0.39075589291068685,0.4056618159825727,-0.013759204280143322,19.803800582885742
2019-10-03,994749.9922946867,1444133.5735676726,2,0.38412271452039787,0.3974195094625478,0.009949284159454175,19.783700942993164
2019-10-04,1029759.8802988969,1455721.5271687775,2,0.3915587371698186,0.39285572777018485,0.008024156361434942,19.65304946899414
2019-10-07,1013338.2879303034,1441560.64136533,2,0.3906249861424885,0.3903607681725326,-0.009727743623458629,19.52079963684082
2019-10-08,969691.7449859941,1423608.9121212813,2,0.38877359238426434,0.38916718462553124,-0.012452982364339782,19.570899963378906
2019-10-09,1001848.3949431892,1441494.6800145605,2,0.3950856480145345,0.39003313564630077,0.012563680755993678,19.625200271606445
2019-10-10,1021678.2483388638,1449675.1414343005,2,0.3992579680849998,0.39306018635922113,0.0056749855085538314,19.58489990234375
2019-10-11,1051809.8950312822,1457084.618580537,2,0.4006273264674128,0.39487390421874,0.0051111293381946865,19.43470001220703
2019-10-14,1046111.3337908622,1447441.1241099944,2,0.4028698813786791,0.39732288326597814,-0.006618348960362397,19.3080997467041
2019-10-15,1083628.8851336676,1462906.00429031,2,0.4069906426459356,0.40096629331831235,0.010684289621676113,19.269350051879883
2019-10-16,1073413.760911001,1456346.231768995,2,0.4035395971694589,0.40265708314929727,-0.004484069722919259,19.230649948120117
2019-10-17,1078787.124455615,1457479.3641856073,2,0.40315261884795817,0.40343601330188894,0.0007780652649032049,19.194900512695312
2019-10-18,1047014.0533067052,1442338.206569732,2,0.4024218934428687,0.40379492669698014,-0.010388591418812876,19.179800033569336
2019-10-21,1071186.463898732,1450417.7031811923,2,0.39901960694296335,0.4030248718098369,0.005601665805328393,19.117700576782227
2019-10-22,1046620.8793972413,1439176.3582547642,2,0.4017457517318671,0.40197589362702324,-0.007750419001210762,19.12179946899414
2019-10-23,1052553.6156283398,1443376.389955989,2,0.3921855879731051,0.3997050917877525,0.002918357904599045,19.140689849853516
2019-10-24,1080550.362310061,1454441.7009865015,2,0.3895667650466001,0.3969879210274809,0.00766626855442043,19.101600646972656
2019-10-25,1106099.8144181406,1467307.9770726277,2,0.38781039105336523,0.39406562054958016,0.008846195813417168,19.117900848388672
2019-10-28,1135173.56871276,1475691.1632157885,2,0.3892044981493939,0.3921025987908663,0.005713310548400186,19.0393009185791
2019-10-29,1113153.5109735723,1469715.8095172602,2,0.39110608871303715,0.3899746661871003,-0.00404918986267222,19.110200881958008
2019-10-30,1128626.8746932254,1476606.2534204696,2,0.3916769606855058,0.38987294072958045,0.004688283175964925,19.107200622558594
2019-10-31,1128597.9083246675,1476176.466573322,2,0.39371953003167043,0.3907034937265945,-0.00029106394893840815,19.092920303344727
2019-11-01,1168076.1919992364,1500965.5515601009,2,0.39544053423046843,0.39222952236201514,0.016792765328607517,19.238800048828125
2019-11-04,1179415.5019995705,1498175.4721814906,2,0.3976280728314003,0.39391423729841646,-0.0018588563712940154,19.084999084472656
2019-11-05,1186010.4039519252,1505510.1642262966,2,0.40082466562052027,0.39585795267991297,0.004895749650824177,19.16790008544922
2019-11-06,1179650.5824235028,1503607.2795747914,2,0.4051103579020333,0.39854463212321856,-0.001263946731626997,19.186800003051758
2019-11-07,1189356.99058602,1505812.0762396406,2,0.40795632799483933,0.40139199171585227,0.0014663381155435307,19.150699615478516
2019-11-08,1201578.6075970586,1509524.7585249662,2,0.4103650068403765,0.40437688623783397,0.002465568143534158,19.121599197387695
2019-11-11,1195764.6835920985,1506545.813566242,2,0.4132390977674884,0.40749909122505157,-0.0019734323282215582,19.109500885009766
2019-11-12,1205671.9941067225,1511051.9163289526,2,0.4183062834938377,0.4109954147997151,0.0029910160860251445,19.111499786376953
2019-11-13,1215670.821223977,1526231.6530246935,2,0.4245765682161515,0.4148886568625387,0.010045807514423188,19.2987003326416
2019-11-14,1219530.875913195,1530276.7878109252,2,0.42943746228363033,0.41918488372029683,0.0026504068227224398,19.365219116210938
2019-11-15,1239124.0000939488,1537339.6082105285,2,0.43142519873442237,0.423396922099106,0.004615387527185044,19.312700271606445
2019-11-18,1238203.722151064,1529478.3059036417,2,0.43475165510607205,0.4276994335668228,-0.005113575598326814,19.19879913330078
2019-11-19,1250948.081000016,1541183.2212891388,2,0.43910323455291267,0.4318588237786378,0.007652880946605878,19.317190170288086
2019-11-20,1231661.2133683972,1535216.9832114775,2,0.4436855815472976,0.435680626444867,-0.003871206223404644,19.358539581298828
2019-11-21,1229099.964162644,1540595.06752367,2,0.44480856197403734,0.43875484638294837,0.0035031427941489834,19.46969985961914
2019-11-22,1227177.713209282,1535028.5924958775,2,0.44444629022229865,0.4413590646805236,-0.0036131980071439918,19.386850357055664
2019-11-25,1266941.6254028773,1549852.4857858585,2,0.4449563165423079,0.4433999969677709,0.009657079589558748,19.344999313354492
2019-11-26,1281131.079466383,1560851.381195596,2,0.4455897048032525,0.44469729101783884,0.007096736954395055,19.44515037536621
2019-11-27,1311186.4763522723,1576783.3094369236,2,0.44714313488979623,0.44538880168633843,0.010207203858911829,19.507299423217773
2019-11-29,1292661.939089062,1568314.7570101668,2,0.4450542284645499,0.44543793498444106,-0.005370777567261897,19.4914493560791
2019-12-02,1253948.209642154,1555800.745077337,2,0.4396642751739682,0.4444815319747749,-0.007979273214699933,19.53594970703125
2019-12-03,1228170.121558542,1546621.311681453,2,0.4311752598128026,0.4417253206288739,-0.00590013433592218,19.573999404907227
2019-12-04,1244811.5060105713,1552507.7904120025,2,0.41817260533419637,0.4362419007350627,0.003806024581511691,19.54949951171875
2019-12-05,1243737.2570988135,1546155.0256877148,2,0.4068712501736199,0.4281875237918274,-0.004091937421197622,19.431100845336914
2019-12-06,1277700.9315043732,1557220.1072698322,2,0.3954595872027744,0.4182685955394724,0.007156514966664362,19.363000869750977
2019-12-09,1254953.512621058,1541489.2615341605,2,0.38521645905273855,0.4073790323152264,-0.010101876839525015,19.254749298095703
2019-12-10,1250551.4179567427,1538225.123292278,2,0.37355213972516366,0.3958544082976986,-0.0021175225305389844,19.229999542236328
2019-12-11,1270730.5229797356,1547972.8128266518,2,0.36592191899148174,0.38540427102915564,0.0063369719989430084,19.249900817871094
