Date,NAV,QQQ_BH_MXN,BONDIA,W_TQQQ
2014-05-23,588742.2754254725,612281.1613925125,396052.4713692622,0.5232046530363659
2014-05-27,600500.5068744571,620132.4543901369,396155.09925172414,0.5324195172268559
2014-05-28,597758.9902911248,618633.3878291486,396257.75372783985,0.530153323084159
2014-05-29,603555.3336981037,621228.278356807,396360.43480450026,0.5345449925988359
2014-05-30,603808.8402438507,622190.252943332,396463.1424885984,0.5346198505687548
2014-06-02,604431.803437454,624189.3012294391,396565.876787029,0.5349790306323496
2014-06-03,604755.8291600861,625317.6752183095,396668.6377066885,0.5351077520651337
2014-06-04,607881.4711531562,626938.1962720073,396771.42525447515,0.5373783166503205
2014-06-05,614868.8053828094,629219.7806065562,396874.2394372891,0.5425170077429724
2014-06-06,621983.1665692951,635918.8142508301,396977.0802620322,0.5476325945651975
2014-06-09,623830.2420725818,639909.1018786771,397079.9477356081,0.5488551186762918
2014-06-10,625935.8405290123,641145.936782995,397182.8418649221,0.5502562236702929
2014-06-11,625058.5272290008,640217.5601886596,397285.7626568816,0.5495082725465101
2014-06-12,615456.2768135269,633116.1847784099,397388.71011839545,0.5423612168145816
2014-06-13,618741.2002809525,636717.2248181914,397491.68425637454,0.5446728836900931
2014-06-16,620824.8914305209,638714.7954493657,397594.68507773144,0.5460835187030799
2014-06-17,623144.2067943399,642386.7113660664,397697.71258938056,0.5476557916816451
2014-06-18,626173.7113740904,639943.0402185821,397800.7667982381,0.549727640489961
2014-06-19,625819.2440024207,641224.6967878317,397903.8477112219,0.5493558600084507
2014-06-20,626156.5585515837,640155.8421755735,398006.9553352518,0.5494819137434493
2014-06-23,627865.4955025669,642625.3273638044,398110.08967724943,0.5505917193002263
2014-06-24,627716.9501268716,643372.5218743709,398213.25074413803,0.5503688882097056
2014-06-25,632607.1195657427,644655.305859893,398316.43854284275,0.5537290085412478
2014-06-26,633898.4221503576,645482.3679600452,398419.6530802906,0.5545226935201574
2014-06-27,635934.9913896179,645527.3659400871,398522.89436341025,0.5558342602763043
2014-06-30,639023.297543151,647348.4157846111,398626.16239913215,0.5578663092569529
2014-07-01,650172.3490902588,652868.2614696264,398729.4571943888,0.5653353429716114
2014-07-02,653067.5912604257,656441.488937299,398832.77875611413,0.5671502062054072
2014-07-03,659290.6798617007,658897.950410507,398936.1270912442,0.5711247998670066
2014-07-07,657506.841545288,660004.0798774373,399039.5022067167,0.5698498122873321
2014-07-08,643608.2688294706,650405.4255982825,399142.90410947107,0.5604469472476956
2014-07-09,651398.9103258897,654449.2568678892,399246.3328064486,0.5655914035571438
2014-07-10,648638.9375211343,653536.8044279446,399349.7883045925,0.5636299395545675
2014-07-11,654617.1513128171,656960.3080737361,399453.2706108476,0.567502994963391
2014-07-14,660917.7346432274,659357.8154009301,399556.7797321607,0.5715150213634893
2014-07-15,656976.7256964279,656971.968991431,399660.3156754802,0.5688329687172415
2014-07-16,660763.0541510137,658677.3320890276,399763.8784477564,0.5711925709114096
2014-07-17,647740.2079241577,653473.7397449776,399867.4680559415,0.562458028562461
2014-07-18,663522.230129265,661165.6664849498,399971.0845069893,0.5727543784148341
2014-07-21,662957.1402117453,661632.6107602316,400074.72780785564,0.5722793985150364
2014-07-22,669579.5791544087,664147.0185317706,400178.3979654979,0.5764000071708903
2014-07-23,676689.2076340104,668085.7227550442,400282.0949868755,0.5807419433824486
2014-07-24,676158.829918817,668648.9800284784,400385.81887894945,0.5803043518572911
2014-07-25,671042.4967879873,665378.3554525899,400489.5696486828,0.5769948177314824
2014-07-28,673342.0800910062,668589.5529778708,400593.3473030402,0.5783302181650996
2014-07-29,673334.2082942429,670649.3472316164,400697.15184898814,0.5782160212235182
2014-07-30,680857.927065508,678060.4172977055,400800.9832934951,0.5827687941913219
2014-07-31,658658.6503433686,667750.2902199473,400904.841643531,0.5685947716789503
2014-08-01,653090.8949385219,662925.8720768591,401008.7269060681,0.5648041976123644
2014-08-04,661135.2298473074,668215.0445361251,401112.6390880798,0.5699880252668093
2014-08-05,655363.9218767029,668464.5103434166,401216.57819654193,0.5660888171565536
2014-08-06,653400.5871191464,665441.4706529912,401320.5442384318,0.5646722270938833
2014-08-07,650869.2638005111,665052.5294413094,401424.53722072847,0.5628659314606484
2014-08-08,657728.0220852102,668017.0032825879,401528.55715041305,0.5673122538769874
2014-08-11,662559.9622091007,668406.4490160998,401632.60403446836,0.5703564705918079
2014-08-12,660682.0117955637,666212.6129906867,401736.6778798788,0.5690235850168313
2014-08-13,672739.1951855606,672860.2667910641,401840.77869363106,0.576638093455044
2014-08-14,677042.2958121693,673337.1280771432,401944.9064827132,0.5792198618070672
2014-08-15,682380.2211806851,676485.9564444056,402049.06125411525,0.582403235635253
2014-08-18,691349.9903087068,680504.4737326637,402153.24301482906,0.5877144468162835
2014-08-19,698496.9292045708,684438.2663150192,402257.4517718485,0.5918271631870771
2014-08-20,701183.6521463301,688764.2846110655,402361.6875321687,0.5932857942918973
2014-08-21,702982.366161483,689104.1947530074,402465.9503027872,0.5942213289367436
2014-08-22,705485.6103497951,691450.9946334204,402570.24009070295,0.595556360797834
2014-08-25,710685.4568369979,694618.0532952121,402674.55690291687,0.5984115034356332
2014-08-26,710284.3956246978,692180.5501558362,402778.90074643184,0.5980806258092033
2014-08-27,710198.20224891,691979.8536896646,402883.27162825223,0.597927685972335
2014-08-28,708504.3300541457,691155.1354316903,402987.66955538443,0.5968619859343866
2014-08-29,713450.2548640227,693596.9037861819,403092.09453483677,0.599552961430207
2014-09-02,717856.3542693531,696861.9512919799,403196.54657361895,0.6019077182243826
2014-09-03,711778.6911584898,692806.481420994,403301.025678743,0.4956513702666279
2014-09-04,712034.3491082897,694704.5792347229,403405.5318572225,0.4957018146560064
2014-09-05,714259.4287002117,691714.7483031737,403510.0651160728,0.49714254733062374
2014-09-08,719151.4680207341,698873.2400679237,403614.62546231126,0.5004338256246232
2014-09-09,712270.5179622119,696573.1220014811,403719.2129029569,0.49547702236068036
2014-09-10,719933.6320369272,701132.6278098925,403823.8274450305,0.5007179194492628
2014-09-11,720941.25188553,702898.8757958597,403928.4690955549,0.5012865418561961
2014-09-12,716060.1807394311,700729.0828247487,404033.1378615547,0.4977569178677075
2014-09-15,705198.5542527223,693502.4100178563,404137.83375005616,0.4898891078831521
2014-09-16,712387.7990374541,695128.8751288804,404242.55676808744,0.49490617367878087
2014-09-17,716912.6669438158,701491.280735503,404347.3069226785,0.4979640678684257
2014-09-18,724055.3520018038,705530.194612521,404452.08422086126,0.502787760718319
2014-09-19,722440.4443642978,703345.9164454178,404556.88866966934,0.5015471879576157
2014-09-22,714580.591302186,700528.7217009327,404661.72027613805,0.4959339958598091
2014-09-23,712122.4937131443,699671.2183688614,404766.5790473049,0.4940629976982881
2014-09-24,723191.4909411437,706339.3346285613,404871.4649902088,0.5016776539988499
2014-09-25,702863.1949644345,696791.4292658785,404976.37811189075,0.4871322502277672
2014-09-26,715375.7100215768,707133.7250870083,405081.3184193936,0.4959721595634608
2014-09-29,715685.0119257289,709010.5483344964,405186.28591976175,0.49605943754351295
2014-09-30,715326.9634898434,706490.3880698679,405291.2806200418,0.49567654610531026
2014-10-01,699142.4953217775,696612.6450814547,405396.3025272819,0.4838682400758199
2014-10-02,697010.2568744645,692365.6517516111,405501.351648532,0.4821551779633953
2014-10-03,710216.2006027407,705240.388935386,405606.4279908441,0.49165242607395676
2014-10-06,705669.5387571376,699161.1885743217,405711.53156127187,0.4882445435832151
2014-10-07,693013.0746993764,693025.3000026568,405816.66236687097,0.47876334709566853
2014-10-08,708907.0531577531,699741.376492564,405921.8204146985,0.4903176422019074
2014-10-09,694200.7641451872,693677.253157646,406027.005711814,0.4793854111481866
2014-10-10,674462.4914609013,677819.4791194474,406132.21826527815,0.3739484252049045
2014-10-13,662304.5002201347,665905.5596737905,406237.45808215404,0.36229072774117427
2014-10-14,663079.3103430057,666611.6004495767,406342.7251695063,0.3628708383119135
2014-10-15,659322.6429117095,665890.9064791345,406448.0195344014,0.35907458614228943
2014-10-16,656046.8813872031,662550.2748838994,406553.34118390776,0.3557074185157452
2014-10-17,664583.8096871579,669338.4312477829,406658.6901250955,0.3638188863387216
2014-10-20,675907.3022571534,681484.783275602,406764.06636503665,0.374314755111895
2014-10-21,695681.4781498783,699076.1799124081,406869.46991080506,0.3919418219740807
2014-10-22,692676.0821652403,695687.54523541,406974.9007694764,0.29005443089290217
2014-10-23,701998.1697959884,706186.3214890027,407080.3589481281,0.29930053181148075
2014-10-24,707012.2859762718,712139.0193046617,407185.8444538397,0.30408959517313844
2014-10-27,707841.380585178,712286.2679482275,407291.35729369224,0.3047245970852668
2014-10-28,715663.2109055279,716800.8503901601,407396.89747476875,0.31214540365243065
2014-10-29,714213.8346004508,717734.5360226728,407502.46500415413,0.3105709155693219
2014-10-30,714599.6371283747,715608.8896505449,407608.059888935,0.31076457563269166
2014-10-31,724680.856422433,727992.417390186,407713.68213619984,0.32017658957259065
2014-11-03,729418.263361421,737057.7702799718,407819.3317530391,0.3244168726720331
2014-11-04,726099.7353192628,731671.9574550628,407925.0087465449,0.32115336116655296
2014-11-05,726612.8272974453,733032.5566356974,408030.7131238114,0.3214569401569649
2014-11-06,729856.6471655214,738822.8551447075,408136.4448919344,0.3242976514025156
2014-11-07,727623.6350916203,732619.5761613798,408242.2040580115,0.32204835107278756
2014-11-10,732254.4782091534,738683.1204254632,408347.99062914244,0.42063606040112733
2014-11-11,735290.4290308742,740998.7983953661,408453.80461242853,0.4228786952227444
2014-11-12,736041.3675766118,739764.8297848445,408559.64601497294,0.4233181020995004
2014-11-13,741405.154585304,745897.0892473338,408665.5148438807,0.42734182565329837
2014-11-14,742672.0665015086,744071.5226676965,408771.4111062589,0.4281705756532173
2014-11-17,741003.3564768711,744660.4829746275,408877.33480921626,0.42673432845938647
2014-11-18,747778.8861241057,749235.5690603955,408983.2859598633,0.4317814133780862
2014-11-19,745340.1007577848,749469.284928434,409089.2645653124,0.42977445479582693
2014-11-20,750296.6227833133,754188.0943441107,409195.27063267794,0.4333946275689055
2014-11-21,751671.7345568731,753151.8819186074,409301.30416907603,0.4342846239341476
2014-11-24,760321.0756687091,761677.4266946174,409407.3651816246,0.4405752243926845
2014-11-25,761887.880797284,763673.6411120021,409513.45367744355,0.4415810047984857
2014-11-26,770175.9532245446,771538.3089834204,409619.5696636544,0.44744715887943437
2014-11-28,780455.7547008086,786257.4361824099,409725.7131473807,0.45458383337328345
2014-12-01,768812.518270835,780412.601818102,409831.88413574785,0.44618033754546477
2014-12-02,775701.9499392232,790534.3883593903,409938.082635883,0.45095687669157875
2014-12-03,778951.9833230233,791890.1172747404,410044.3086549153,0.45310597950440124
2014-12-04,779200.4834002133,794203.0626769101,410150.56219997554,0.45313872335911093
2014-12-05,784552.3949103703,805523.0814308915,410256.8432781964,0.456728458596017
2014-12-08,777694.120912078,801543.9967769409,410363.15189671254,0.45179547610431975
2014-12-09,782424.5439486674,806819.2273829405,410469.4880626604,0.4549686438074896
2014-12-10,768272.5065605411,801109.3321865406,410575.85178317816,0.44478500752432387
2014-12-11,778959.5531231897,817029.5098524994,410682.2430654061,0.45226046138635595
2014-12-12,767022.1231811149,807185.9389286457,410788.6619164862,0.4435916589010631
2014-12-15,755974.8392808842,796549.5602741971,410895.1083435622,0.43531441189261977
2014-12-16,740474.1113806277,785580.9027748962,411001.58235377976,0.42334416777566675
2014-12-17,753734.7881296026,790958.392942661,411108.0839542866,0.43334264444941933
2014-12-18,776937.9247830374,808019.0197631916,411214.61315223185,0.45012333191467857
2014-12-19,781691.57140276,813266.9991407786,411321.1699547669,0.45332563729475184
2014-12-22,787312.7430340811,820404.2244947036,411427.75436904485,0.45708807797555506
2014-12-23,785896.5429956226,821893.4959714797,411534.36640222074,0.4559688040547284
2014-12-24,785531.1244184034,819796.4084615668,411641.0060614511,0.4555746892736862
2014-12-26,792855.2958106237,825524.1415626381,411747.67335389485,0.46046416314896643
2014-12-29,795133.9039117921,830105.9885283072,411854.3682867124,0.46187089851358454
2014-12-30,786640.9260103503,822224.4286824368,411961.090867066,0.4559200321368365
2014-12-31,775334.9601562363,813353.3984306393,412067.8411021201,0.44784319430340014
2015-01-02,774658.8139178832,815770.0819039874,412174.61899904057,0.44721805110720864
2015-01-05,761833.5541097267,810257.1969391643,412281.42456499545,0.43776646583811585
2015-01-06,747760.5715530199,796998.2887538595,412388.2578071546,0.4270367022434224
2015-01-07,756048.9840800365,797274.8154050187,412495.11873268953,0.4331711407153846
2015-01-08,773697.250504314,809855.1662293642,412602.0073487739,0.4459571468060467
2015-01-09,767195.0260088759,800802.8054398298,412708.9236625829,0.33829509514814116
2015-01-12,760282.3698688021,795391.563010568,412815.8676812939,0.33210570261109645
2015-01-13,759437.5528809148,792768.1022214785,412922.8394120859,0.33118945862750643
2015-01-14,753685.9643188687,781981.3289897634,413029.8388621399,0.32591094876421745
2015-01-15,746860.1314355254,780989.3620672851,413136.86603863875,0.3195739268042094
2015-01-16,753653.4617507466,784270.816844205,413243.920948767,0.32553246788768686
2015-01-20,760981.4698127683,796068.5326707158,413351.0035997113,0.3318542846796875
2015-01-21,768749.8167501268,806020.5880642856,413458.1139986599,0.4488540418913222
2015-01-22,784223.1875487819,812292.2682204484,413565.25215280324,0.4595886076712684
2015-01-23,787881.7518232167,816661.9388597262,413672.4180693333,0.46195864731034625
2015-01-26,785336.7847734749,811562.5745551897,413779.61175544414,0.460075194465097
2015-01-27,758477.0800754125,792885.9670897408,413886.8332183316,0.44081014747575803
2015-01-28,755918.1818981678,794774.5539160502,413994.08246519335,0.3547395906257419
2015-01-29,764870.7108285514,805516.0322021836,414101.3595032289,0.3621268778740434
2015-01-30,761876.9198552826,808829.170755125,414208.66433963994,0.3594544194654815
2015-02-02,767258.345021494,810258.7435065466,414315.9969816296,0.36378228345394714
2015-02-03,771471.962897592,807971.0306569568,414423.35743640293,0.3670932102946836
2015-02-04,774815.625370937,818575.9814946172,414530.74571116717,0.3696611796602393
2015-02-05,780767.0212811343,820673.8129080774,414638.1618131313,0.3743038439901819
2015-02-06,776378.7662371863,817964.5802876573,414745.60574950586,0.3706042273733194
2015-02-09,772886.287289763,814070.5864740633,414853.0775275037,0.3675963156035848
2015-02-10,789353.5575063446,834347.025335934,414960.57715433923,0.380628887856073
2015-02-11,795360.5935128316,844278.12334698,415068.10463722877,0.38514746307293846
2015-02-12,803122.4075490525,845833.4390166147,415175.65998339077,0.39093194906622686
2015-02-13,810189.482620445,850492.5083189618,415283.24320004514,0.3960882441779571
2015-02-17,811869.0062560239,853091.6278951038,415390.85429441405,0.39718139793167007
2015-02-18,812337.4636451483,851536.7831050592,415498.49327372137,0.3973729138540871
2015-02-19,820390.3132177512,863757.0432652215,415606.1601451927,0.40313360247375274
2015-02-20,827270.6589013401,870551.1957875082,415713.8549160557,0.4079443159883626
2015-02-23,830425.3214723712,875791.1766202437,415821.5775935399,0.4100406128847784
2015-02-24,827392.879398994,866522.0223096467,415929.32818487665,0.4077249434067888
2015-02-25,825031.0737021752,864941.0829289755,416037.1066972991,0.40587553152666767
2015-02-26,831422.5383748283,872326.2771561375,416144.9131380426,0.4102900245319422
2015-02-27,826075.5137576235,865983.9835954201,416252.7475143438,0.4063191487633798
2015-03-02,837135.9040030447,878594.227767378,416360.6098334418,0.4140111608469921
2015-03-03,831416.9428429299,872262.4944583563,416468.5001025772,0.4098275045257033
2015-03-04,829175.8411860826,872539.2195724444,416576.4183289927,0.4080790396505717
2015-03-05,833946.5560265586,882183.0057823192,416684.3645199327,0.41131270596492014
2015-03-06,828968.8144209555,889829.7316902652,416792.3386826436,0.4076243314894958
2015-03-09,832309.640538707,892296.4971055535,416900.34082437365,0.4098491969364829
2015-03-10,816108.4037081398,882682.325698288,417008.370952373,0.3979776698209912
2015-03-11,805470.8160745286,869851.4553337549,417116.42907389364,0.49331707502797745
2015-03-12,810822.0910111369,870440.6474052093,417224.5151961894,0.4965306593635557
2015-03-13,808183.492727427,871988.6451759757,417332.629326516,0.4947560188005624
2015-03-16,821618.9163254498,879030.6471237597,417440.7714721312,0.5028891782174398
2015-03-17,823382.4943155184,879059.4324260083,417548.9416402944,0.5038253858849984
2015-03-18,827952.9125911912,872152.7918508811,417657.13983826706,0.5064364780942845
2015-03-19,834213.8904326062,881994.6294829004,417765.36607331247,0.5100138564518061
2015-03-20,837198.8401786718,875551.7888642916,417873.62035269575,0.5116343376965073
2015-03-23,830068.0926223354,866351.0951103768,417981.90268368396,0.5073113686201178
2015-03-24,826495.2255758714,864469.6340100522,418090.213073546,0.5050532976552903
2015-03-25,798776.439679175,847472.6333298737,418198.5515295528,0.4877451719486347
2015-03-26,799612.9642873823,853158.2681621591,418306.91805897694,0.4881484732444065
2015-03-27,805694.4619223401,861373.08563334,418415.3126690931,0.49188036876046254
2015-03-30,820853.6749310346,872945.4595351915,418523.7353671775,0.5011348926471884
2015-03-31,808241.5320560995,863737.0961480178,418632.18616050883,0.49321910383112516
2015-04-01,798361.6699418478,852110.6796914327,418740.66505636706,0.4868146579064787
2015-04-02,795910.1913314359,845647.4716125529,418849.1720620345,0.48510060879043054
2015-04-06,802281.2872358022,846045.4128749222,418957.70718479494,0.48905717573505025
2015-04-07,801150.4509771338,845854.5078738508,419066.27043193456,0.4882033860757459
2015-04-08,810383.6190991721,852186.848810845,419174.86181074096,0.49390347088518044
2015-04-09,822450.850803177,867029.3078599133,419283.4813285038,0.501199843331039
2015-04-10,831542.8654580638,879043.7986127007,419392.12899251474,0.5065258398895386
2015-04-13,832992.3924702358,886216.718703429,419500.8048100672,0.5072569062108718
2015-04-14,826110.8964372395,876575.124209944,419609.50878845644,0.5030236142225308
2015-04-15,833794.8355014942,882521.010522724,419718.2409349798,0.5074759681493773
2015-04-16,829654.2979039862,875493.1476633128,419827.0012569364,0.5048896760042516
2015-04-17,814330.8690390805,870797.13298623,419935.7897616272,0.4954423741524096
2015-04-20,836113.7541710489,891490.7560356717,420044.60645635513,0.5084600424697022
2015-04-21,840949.2559335122,893802.5350688152,420153.45134842495,0.5111597837999967
2015-04-22,848448.4557964975,899557.9465884637,420262.3244451434,0.5153549544008558
2015-04-23,850625.927927892,896465.0951206819,420371.2257538191,0.5164703083792037
2015-04-24,868685.8652591294,910143.9033786847,420480.1552817624,0.5264001766956001
2015-04-27,865775.4595112018,907648.4204749601,420589.11303628585,0.5246849803043815
2015-04-28,860025.0169161231,900023.7673403542,420698.0990247036,0.5213828593194065
2015-04-29,850746.1878795678,892689.6275523044,420807.1132543318,0.5160373529395494
2015-04-30,833258.760452622,885022.8688141074,420916.15573248855,0.505752490341859
2015-05-01,856301.6130611988,908749.8942358652,421025.2264664939,0.5189279351933684
2015-05-04,855433.2792735234,905039.702588319,421134.3254636695,0.5183148229467212
2015-05-05,831591.1019805013,884109.7818360465,421243.4527313393,0.5043762460243721
2015-05-06,822772.7368370956,878086.1188863551,421352.60827682883,0.49893441275034967
2015-05-07,828385.6504037421,880090.1895199367,421461.7921074656,0.5022005356439369
2015-05-08,838649.987892982,880559.8727539198,421571.00423057924,0.5081657483062372
2015-05-11,840121.438020233,889730.6018705536,421680.24465350085,0.5088999584786137
2015-05-12,834371.1045756273,885000.709709807,421789.5133835639,0.5053872522736123
2015-05-13,835119.176183382,883595.8949779745,421898.8104281033,0.5057022569990814
2015-05-14,848901.7885237307,886308.6875506463,422008.13579445635,0.5136015773747905
2015-05-15,846826.0634865594,880966.1187706664,422117.4894899618,0.4151235216232008
2015-05-18,853468.2753345325,890277.6809474098,422226.8715219606,0.41952501014922905
2015-05-19,855020.01586342,895405.6166578914,422336.28189779544,0.4204283464961232
2015-05-20,855647.9220274332,895739.7341991678,422445.72062481113,0.4207035852151005
2015-05-21,862132.1265696941,902099.5869089535,422555.18771035393,0.4249115643429031
2015-05-22,861865.9756288046,902701.1676396547,422664.68316177255,0.4245849055941405
2015-05-26,850135.1311608898,894379.8608220071,422774.20698641724,0.4164937048551977
2015-05-27,867572.6774789342,909449.224152181,422883.75919164036,0.4280735712855367
2015-05-28,865406.3444087869,908489.5706562392,422993.339784796,0.4264933208303878
2015-05-29,860774.7506244875,906750.3011067074,423102.94877324015,0.4232580273702612
2015-06-01,866539.1322839567,915841.8219794594,423212.58616433106,0.42694616845162064
2015-06-02,862261.7691701365,910371.3559344957,423322.25196542835,0.4239542290834198
2015-06-03,867759.9490915029,918455.6353449482,423431.94618389406,0.4274557669680887
2015-06-04,860140.2891435499,912301.0867490685,423541.66882709163,0.42223413658474795
2015-06-05,861400.7901524685,919935.912171419,423651.419902387,0.4229300946023615
2015-06-08,848746.4664408555,906376.2331290105,423761.19941714744,0.41417454896219813
2015-06-09,845837.0490035717,901501.5656412804,423871.00737874245,0.4120071655409711
2015-06-10,857462.3459181476,908017.8524281082,423980.84379454335,0.41982875154412747
2015-06-11,856982.9290779156,902857.5072862651,424090.70867192344,0.41935376768006594
2015-06-12,848706.1849217791,897312.5357991327,424200.6020182579,0.4135392667396695
2015-06-15,844928.0051881177,895279.9805656405,424310.52384092374,0.41076420181660706
2015-06-16,849236.1985673909,897287.37228111,424420.47414729994,0.4136014952983801
2015-06-17,849270.1729398317,892039.7255958883,424530.4529447675,0.4134730081031525
2015-06-18,866056.1382345757,909515.56985502,424640.46024070913,0.4246920792456078
2015-06-19,860804.5545604494,905604.272025415,424750.4960425096,0.42103226190741067
2015-06-22,869771.1807688222,912510.1995792073,424860.56035755563,0.4268524640490113
2015-06-23,872027.8111082128,916226.0811491563,424970.6531932356,0.4281875194613325
2015-06-24,869088.9324690762,918119.7265792672,425080.77455694,0.4261052266603811
2015-06-25,866403.2221647499,915315.1136339844,425190.92445606133,0.4241770727843624
2015-06-26,861101.9686723179,912745.1382650672,425301.10289799375,0.4204819698408682
2015-06-29,838523.0794572107,898840.6792831027,425411.3098901336,0.40472309052173444
2015-06-30,843136.8002438997,903650.5671834272,425521.54543987894,0.4078270913530524
2015-07-01,851730.7785124535,914503.7337256783,425631.80955462984,0.4136502265437568
2015-07-02,850839.1586644275,908674.5722262402,425742.10224178823,0.41288367477745525
2015-07-06,849125.9447005582,909494.4861881245,425852.4235087581,0.41154665216990155
2015-07-07,852930.6632972414,916697.196354121,425962.77336294507,0.4140197971112061
2015-07-08,836106.9684358396,902715.7212897736,426073.151811757,0.4020741199465166
2015-07-09,834477.7299731708,900103.3526629001,426183.55886260344,0.40075148525679016
2015-07-10,847874.7845995288,907914.9885159094,426293.994522896,0.4100672312958172
2015-07-13,866511.9668201548,925727.3276479251,426404.4588000482,0.42260609103041535
2015-07-14,872296.6362235344,927589.0875945827,426514.95170147537,0.42628647527305963
2015-07-15,877419.1411686073,936603.2274511426,426625.47323459486,0.4294881044110829
2015-07-16,893008.9658485017,951629.1206564177,426736.0234068259,0.43930263873588615
2015-07-17,913544.8913173291,971457.7046710596,426846.60222558957,0.4517647437020816
2015-07-20,920431.5297211403,979787.5928130223,426957.2096983092,0.45572562219998325
2015-07-21,919638.8956690371,979724.440219653,427067.8458324096,0.4551153559821346
2015-07-22,908453.7044693128,974424.7172776682,427178.5106353177,0.448263618047693
2015-07-23,906184.4546449821,976756.5606634159,427289.2041144626,0.4467386425184108
2015-07-24,896218.8237397716,970643.1983968656,427399.92627727473,0.44044161614538885
2015-07-27,886895.3267944506,964321.9898943615,427510.6771311871,0.4344127314823719
2015-07-28,896843.3037287279,971801.9100215731,427621.4566836342,0.4405414126629515
2015-07-29,901484.437793012,975694.1484274741,427732.2649420526,0.4432774623359642
2015-07-30,906609.0738487522,978958.7276893903,427843.1019138809,0.44628090744965426
2015-07-31,901657.0024095111,968503.8334785253,427953.96760655934,0.4430955054708579
2015-08-03,899869.3418065759,969769.4888437053,428064.86202753044,0.4418445756120396
2015-08-04,900239.1216507853,974811.480595222,428175.7851842384,0.44192926833748175
2015-08-05,911402.0161598519,986473.5467112852,428286.7370841293,0.4486217047719744
2015-08-06,890955.9783824104,968280.1677989687,428397.7177346515,0.4358222846977292
2015-08-07,885539.2066164819,957045.1492887527,428508.727143255,0.43222416728001595
2015-08-10,899077.5981641399,969154.7091419965,428619.76531739184,0.4406288763663852
2015-08-11,887321.8329929122,964815.0819027565,428730.8322645157,0.4330711279145201
2015-08-12,889495.5782034585,964783.991873393,428841.9279920826,0.43431003853024447
2015-08-13,891396.7992378424,972002.3555170569,428953.0525075504,0.43537030088531375
2015-08-14,892793.2529017093,971438.9281761533,429064.2058183788,0.4361073788583552
2015-08-17,904116.6670805376,983530.6795427651,429175.3879320294,0.44302544061172755
2015-08-18,897518.3335259403,977657.697371417,429286.5988559657,0.43878531274701404
2015-08-19,894511.8140130376,981927.6422805361,429397.83859765343,0.4367531145539974
2015-08-20,866581.9101134394,965677.168719168,429509.1071645599,0.4184490311166155
2015-08-21,825225.1479284127,934012.5609488494,429620.4045641545,0.3891459309678753
2015-08-24,825278.4195279967,907830.46692358,429731.7308039086,0.0
2015-08-25,825492.2714359141,910228.2024618116,429843.0858912956,0.0
2015-08-26,825706.1787586315,942487.9413647588,429954.4698337904,0.0
2015-08-27,825920.1415105083,957467.4184653965,430065.88263887033,0.0
2015-08-28,826134.1597059076,950188.0680321713,430177.3243140144,0.0
2015-08-31,826348.2333591965,938260.5505646934,430288.79486670374,0.0
2015-09-01,826562.3624847454,920294.1679384467,430400.29430442123,0.0
2015-09-02,826776.547096929,940926.8731191709,430511.8226346517,0.0
2015-09-03,826990.7872101252,933176.6111717963,430623.37986488204,0.0
2015-09-04,827205.0828387159,929203.5573491242,430734.966002601,0.0
2015-09-08,827419.4339970864,949185.2594927963,430846.58105529926,0.0
2015-09-09,827633.8406996261,945916.1800032264,430958.2250304696,0.0
2015-09-10,827848.3029607281,944719.5505796995,431069.8979356065,0.0
2015-09-11,828062.8207947889,954331.3922238098,431181.59977820644,0.0
2015-09-14,828277.3942162092,945314.803470289,431293.33056576806,0.0
2015-09-15,828492.023239393,954973.3215527054,431405.09030579164,0.0
2015-09-16,828706.7078787483,951088.9121178875,431516.87900577957,0.0
2015-09-17,829717.7368334369,954698.8177189991,431628.69667323626,0.17791422375564409
2015-09-18,824121.9605403898,944273.575406482,431740.54331566783,0.1721178020828409
2015-09-21,824264.5897483293,947526.7603169912,431852.4189405826,0.0
2015-09-22,824478.1789455934,947295.102259021,431964.32355549064,0.0
2015-09-23,824691.8234895822,960010.3281643833,432076.25716790406,0.0
2015-09-24,824905.5233946373,942767.8622996421,432188.2197853368,0.0
2015-09-25,825119.2786751043,940060.88880156,432300.21141530504,0.0
2015-09-28,825333.0893453324,919766.0004129739,432412.2320653266,0.0
2015-09-29,825546.9554196746,911115.2979562904,432524.2817429213,0.0
2015-09-30,825760.8769124878,926803.4393135725,432636.36045561096,0.0
2015-10-01,825974.8538381322,930562.5059258954,432748.4682109195,0.0
2015-10-02,826188.8862109721,937866.3737548295,432860.60501637263,0.0
2015-10-05,826402.9740453752,952527.8727421204,432972.7708794979,0.0
2015-10-06,826617.1173557132,941135.1711320234,433084.96580782504,0.0
2015-10-07,826831.3161563613,946372.0509133264,433197.1898088855,0.0
2015-10-08,827045.5704616986,939835.773957113,433309.442890213,0.0
2015-10-09,827259.8802861079,941289.6330478162,433421.7250593429,0.0
2015-10-12,830684.681015592,946704.4494991619,433534.0363238126,0.35577684859583747
2015-10-13,828188.7935665608,950818.4208546147,433646.3766911616,0.3536679341320068
2015-10-14,828256.9477210796,937334.3403404127,433758.74616893125,0.0
2015-10-15,828471.5714460248,949702.6556024543,433871.1447646647,0.0
2015-10-16,832390.0096582214,954926.4631772271,433983.5724859073,0.34706566092660857
2015-10-19,839036.7797390126,964736.109113603,434096.02934020624,0.3520702924830744
2015-10-20,835840.9063526763,964920.227461397,434208.5153351107,0.3494243675583269
