Date,nav,benchmark,position,mu_est,vol_est,prob_bull,qqq_mxn,usd_mxn
2018-12-28,1343694.4950859617,1174042.1368153652,0,-0.001228511251358281,0.023473595823004345,0.2838793191218869,-0.01111849820584665,19.68239974975586
2018-12-31,1344042.6825880613,1181715.5187481355,0,-0.0011559144994196255,0.022903576071022586,0.29699850784415593,0.006535865870695767,19.645370483398438
2019-01-02,1344390.9603149383,1185433.9034964761,0,-0.001105390475683108,0.022254643361455807,0.2917909488962371,0.0031465988974062054,19.628299713134766
2019-01-03,1344739.3282899724,1145502.040251819,0,-0.0013692846342294256,0.023041602672007437,0.25595531350974976,-0.033685440518342546,19.60770034790039
2019-01-04,1345087.7865365492,1194316.8736616315,0,-0.0010629013387875646,0.024706174909356907,0.3158052992014141,0.04261435745595121,19.60449981689453
2019-01-07,1345436.3350780604,1194813.2520326348,0,-0.0009744378248695592,0.024262798350891273,0.3233739183488272,0.0004156169790028308,19.381900787353516
2019-01-08,1345784.973937904,1204546.2636593934,0,-0.00089811334771222,0.023720863921320834,0.33818737044403296,0.008146052623873024,19.364620208740234
2019-01-09,1346133.703139484,1212059.9922106604,0,-0.0008337994836575913,0.023175061899421416,0.3400719589208878,0.006237808192140593,19.327899932861328
2019-01-10,1346482.5227062101,1207854.1563599552,0,-0.000800768062843569,0.022495670064504432,0.350306984758328,-0.0034699898336172375,19.205900192260742
2019-01-11,1346831.4326614987,1198726.7272051545,0,-0.0008128179973574258,0.021730577917214007,0.3447673162662579,-0.007556731172170261,19.13075065612793
2019-01-14,1347180.4330287718,1188640.1300435597,0,-0.00085864799251623,0.021062124217554733,0.3389900908730649,-0.008414425850929219,19.138900756835938
2019-01-15,1347529.5238314574,1201383.3747404062,0,-0.0007038457897655716,0.021066123310298467,0.37650409508243354,0.010720860229058049,18.973600387573242
2019-01-16,1347878.7050929898,1201029.8221638568,0,-0.0006870317311465546,0.02035539644224562,0.3540000000000001,-0.00029428788843166576,18.971519470214844
2019-01-17,1348227.9768368097,1204729.5486116698,0,-0.000618470332705014,0.019780600029901084,0.3572781833077774,0.003080461766675535,18.881099700927734
2019-01-18,1348577.339086363,1224022.2090289127,0,-0.000520794579699889,0.01927449352927111,0.38076794201685243,0.016014100790900043,18.995399475097656
2019-01-22,1348926.7918651025,1209090.4343038131,0,-0.0006823234167554037,0.01940345196584166,0.36239144043227955,-0.01219894101181862,19.147199630737305
2019-01-23,1349276.3351964867,1210987.062056324,0,-0.0006606179731581669,0.01866578316778983,0.3651313092350896,0.0015686401105330372,19.15239906311035
2019-01-24,1349625.96910398,1210562.0432246514,0,-0.000602494339439927,0.01799895156377241,0.375785641242069,-0.00035096892856212314,19.022499084472656
2019-01-25,1349975.6936110535,1224434.1896401262,0,-0.0004753098245486058,0.01770340704202847,0.4164658278561204,0.011459261004518773,19.0132999420166
2019-01-28,1350325.5087411837,1207754.4259119984,0,-0.0005907143543152943,0.017339560168750413,0.382507559603305,-0.013622425663424309,18.988849639892578
2019-01-29,1350675.4145178536,1199419.8024474576,0,-0.0006894264396150286,0.016833615967839236,0.36820773319926503,-0.006900925623391618,19.03754997253418
2019-01-30,1351025.410964552,1233374.2571200535,0,-0.00037897219127857945,0.01786638647488892,0.4435048411325636,0.028309066269633698,19.09086036682129
2019-01-31,1351375.4981047742,1252781.7119388944,0,-0.00020086745172042718,0.017710703116801393,0.49178252075411233,0.015735252058979743,19.10527992248535
2019-02-01,1351725.675962021,1246697.1760674755,0,-0.000235439895587302,0.017090917865136716,0.48708814767331,-0.004856820476730972,19.09309959411621
2019-02-04,1352075.9445598002,1261779.5247713022,0,-0.00010648732453794792,0.01677308753734509,0.5170000000000001,0.012097844603612407,19.086999893188477
2019-02-05,1352426.3039216246,1273484.339253037,0,1.6646581194568498e-05,0.016303768663352182,0.5382958333413351,0.009276433998131495,19.09510040283203
2019-02-06,1352776.7540710138,1264985.9193612693,0,1.1424236008855777e-05,0.015709978099475955,0.5330932264900956,-0.006673360346741597,19.02440071105957
2019-02-07,1353127.2950314933,1253560.6744716556,0,-0.00014167963186398764,0.01558009019613181,0.4943445017415189,-0.00903191467568476,19.10919952392578
2019-02-08,1353477.9268265946,1253717.5370823275,0,-0.0001187848947114496,0.014918501788911093,0.49031040696169215,0.0001251336404104464,19.074180603027344
2019-02-11,1353828.6494798558,1252408.5944151357,0,-0.0001299873523732158,0.014291256247413162,0.4834730761647672,-0.0010440491007552843,19.072370529174805
2019-02-12,1354179.4630148201,1285322.9008772606,0,6.94938553225752e-05,0.014347373616287096,0.5382431018497749,0.026280805328947388,19.288400650024414
2019-02-13,1354530.3674550378,1283177.7884926891,0,0.00010021371377560084,0.01381493993150049,0.5508482441945164,-0.001668928782882051,19.242700576782227
2019-02-14,1354881.362824065,1296177.3793231435,0,0.00013788691831324092,0.013419740512673275,0.558,0.010130779185107741,19.413799285888672
2019-02-15,1355232.4491454633,1291212.9592691502,0,0.00020318286742450619,0.012973071063463765,0.5725038449582045,-0.003830046823209976,19.258459091186523
2019-02-19,1355583.6264428014,1292740.9443238103,0,0.0002525255832740617,0.012545274419925975,0.5913478573628359,0.0011833718393943204,19.243200302124023
2019-02-20,1355934.8947396534,1285658.2779723927,0,0.0002694167313633752,0.012140460484570396,0.5819386367680968,-0.005478797884847952,19.14109992980957
2019-02-21,1356286.2540596,1286113.354936942,0,0.00023906738011857795,0.011802147647291355,0.5828857141335775,0.00035396416944233344,19.218170166015625
2019-02-22,1356637.7044262274,1299408.30279014,0,0.0003568431352013331,0.01156780113173872,0.6002014547985556,0.010337306429610837,19.274200439453125
2019-02-25,1357297.4054140814,1294291.4737398208,2,0.00043518679570818354,0.011249757827490381,0.6420000000000001,-0.003937814649430993,19.128599166870117
2019-02-26,1360984.6263452608,1295119.5020031924,2,0.00047012863715483356,0.010867616838469846,0.6447787887484766,0.0006397540895322074,19.121000289916992
2019-02-27,1361300.1821968202,1298632.2169724766,2,0.0004605998298490049,0.010470348024080686,0.6481526010288043,0.0027122709246913956,19.18501091003418
2019-02-28,1351371.4971763813,1294253.848803344,2,0.00042364082842824785,0.010082679093816046,0.6347530099725167,-0.0033715228314140644,19.16448974609375
2019-03-01,1385441.3262008035,1309899.9087871742,2,0.0005168932956902452,0.009864612043118871,0.6580523554502816,0.012088864945849931,19.262699127197266
2019-03-04,1385886.9829518632,1310295.0547465947,2,0.0005053634388030486,0.009445877866805176,0.6396853259686704,0.00030166118553776045,19.265199661254883
2019-03-05,1391382.526284971,1313192.9212423798,2,0.00047584625868169394,0.009068849797747042,0.6410000000000001,0.002211613701270876,19.293420791625977
2019-03-06,1364840.2414991688,1303306.4109116227,2,0.0003500322286429266,0.008871812287776186,0.6079933059526024,-0.0075286046481303215,19.257400512695312
2019-03-07,1321357.5945879684,1293448.4832556634,2,0.00011217918209213331,0.009303648946378449,0.5195907160900715,-0.007563783599486729,19.349199295043945
2019-03-08,1317868.0569721023,1305076.0677114844,0,6.212059811309517e-05,0.008900076051020158,0.5103440269809436,0.0089895999773828,19.552799224853516
2019-03-11,1318209.5521471829,1327477.4825579275,0,0.0004539291740217658,0.010388617132372505,0.6277897081197452,0.017164834602878765,19.483200073242188
2019-03-12,1329522.6636963878,1328472.8089952143,2,0.0005500968804273709,0.010107413456862082,0.651556131398378,0.0007497878121207613,19.39126968383789
2019-03-13,1354068.8979991865,1334252.4333616886,2,0.0007075790171948849,0.009908773078413376,0.6888501839945409,0.004350577841970127,19.330400466918945
2019-03-14,1345261.3375713339,1329210.739185827,2,0.00067266357549913,0.009550730131569575,0.6835471080843216,-0.00377866590294218,19.290050506591797
2019-03-15,1379267.0345120772,1342141.6654735715,2,0.0008663302549836613,0.009452138007346057,0.7320964036555491,0.009728274009932258,19.298599243164062
2019-03-18,1384867.839248494,1338701.161286517,2,0.0009423987954898614,0.009095205451627496,0.7445344736170401,-0.0025634433946586377,19.203399658203125
2019-03-19,1388052.3950026005,1332919.0829431652,2,0.0010271849886657114,0.008778831626700439,0.7626440393843938,-0.0043191703350694555,19.056379318237305
2019-03-20,1399501.1959611045,1333859.0615258822,2,0.0011384830303213544,0.008467466302666584,0.7960241870581135,0.0007052030350120919,18.99449920654297
2019-03-21,1449237.9547152678,1340766.5185523413,2,0.001411709594629369,0.009039657842985615,0.8520000000000003,0.005178550887195765,18.798999786376953
2019-03-22,1358159.2998619503,1314875.2861785006,2,0.0007454183428784422,0.010853422974557998,0.7060000000000002,-0.01931076888897565,18.850000381469727
2019-03-25,1368724.2963908976,1330936.2899097556,2,0.0007338081836626012,0.010570802523389615,0.709822652375028,0.012214849499479152,19.116649627685547
2019-03-26,1380166.8693423325,1330066.7436807489,2,0.0008257952836312994,0.010270053447775374,0.731336196337349,-0.0006533342246349827,19.015600204467773
2019-03-27,1358292.8834622353,1326562.2210717606,2,0.0006931440155739511,0.010127384877625243,0.6854685236938962,-0.0026348471801421747,19.08810043334961
2019-03-28,1386673.798835881,1348827.995415928,2,0.000720380111087042,0.009773084636376115,0.6877591362965666,0.01678456840582898,19.363849639892578
2019-03-29,1416597.6511147665,1357738.0281136632,2,0.0008667862226875735,0.00958766936130698,0.7376820892877234,0.0066057590204358085,19.345300674438477
2019-04-01,1471141.303946512,1374593.1835569467,2,0.001095528023615476,0.009812859850926926,0.7794686945911387,0.012414144035356234,19.32939910888672
2019-04-02,1474290.156280581,1367660.8412316616,2,0.0011747944012778346,0.009479989679030916,0.7968854111643335,-0.005043195621956098,19.159299850463867
2019-04-03,1504240.5830545004,1379597.9160135717,2,0.0013230210409746947,0.00927590207435599,0.8320000000000003,0.008728095754470866,19.216100692749023
2019-04-04,1502128.2955371737,1379184.988642857,2,0.001294668050871265,0.008973359093462405,0.833655661657258,-0.0002993099409049904,19.217670440673828
2019-04-05,1519106.6859359418,1381204.9092092514,2,0.0013898427075889098,0.008697746001829942,0.8485903137477508,0.0014645755159952145,19.146799087524414
2019-04-08,1524147.8978851477,1378536.9983376064,2,0.0014291485211878148,0.00837952901282361,0.8640204404294924,-0.001931582239432128,19.06130027770996
2019-04-09,1501275.072788864,1368118.4728465923,2,0.0012994227218296587,0.008169538585302857,0.8549450303195907,-0.007557668385816174,18.98390007019043
2019-04-10,1519932.8246628372,1370382.7898612781,2,0.0014114641615845345,0.00796525605759741,0.872882222218252,0.001655059163096162,18.913820266723633
2019-04-11,1499877.028324072,1359367.2555722622,2,0.0012869736673292412,0.0077280096310279826,0.8638602842212129,-0.008038290009560689,18.806400299072266
2019-04-12,1519196.8337634183,1366007.034938995,2,0.0013764584878169905,0.00753046369298293,0.8770000000000003,0.004884463223249869,18.8169002532959
2019-04-15,1515619.6798072134,1361920.4433738568,2,0.0013485085439049315,0.007246277029638449,0.8764908541668901,-0.0029916328837360506,18.757579803466797
2019-04-16,1538706.4075707358,1374021.188764143,2,0.0014140971453570645,0.006987222727074503,0.8920205501635092,0.008885060393329036,18.85930061340332
2019-04-17,1554597.428147281,1379285.2760192,2,0.0014787485927075716,0.006750668114671149,0.9072866040542439,0.003831154350532051,18.865800857543945
2019-04-18,1554200.3392972401,1376383.5902563385,2,0.0014645667831247216,0.006500184028868452,0.9147756167902708,-0.0021037604136804333,18.802000045776367
2019-04-22,1564462.7399883482,1377758.318452794,2,0.00152274777324394,0.006233318606707179,0.9170000000000004,0.0009987972874623274,18.7677001953125
2019-04-23,1628941.2108042687,1399622.8787274444,2,0.001877675217203449,0.0066966459086830795,0.9439265591152635,0.015869663047437754,18.826099395751953
2019-04-24,1619750.0619129897,1400939.4195009407,2,0.0017179917963344045,0.006598586501458302,0.932832139865777,0.0009406396490840851,18.903400421142578
2019-04-25,1652115.6996919431,1418895.140839619,2,0.00180908273920067,0.006392790161208361,0.9451844382809129,0.012816914913476252,19.068300247192383
2019-04-26,1654063.458653002,1416764.1902798866,2,0.0017908463917557225,0.006165798894046122,0.9385628909601391,-0.0015018379430572493,19.022680282592773
2019-04-29,1654689.7744503447,1412493.262836087,2,0.0018047448997638082,0.005910542041034352,0.9467200146312135,-0.0030145647900345907,18.928600311279297
2019-04-30,1622733.5665514807,1406717.5512418973,2,0.0014291189952627137,0.006266249239436035,0.888156488679275,-0.004089018862003524,18.99839973449707
2019-05-01,1598986.1213188283,1397743.4465280003,2,0.001268943257980974,0.0061666416761995465,0.8610393962071223,-0.006379464524327805,18.93815040588379
2019-05-02,1583121.2476780617,1394950.742964326,2,0.0010732670787154028,0.00612591572428429,0.8183773534095514,-0.0019980086979562994,18.98270034790039
2019-05-03,1669097.4318880127,1426940.327690841,2,0.001612704200425172,0.0070993075818069785,0.903242584967188,0.02293241169113669,19.11319923400879
2019-05-06,1634466.235068211,1414101.5166445612,2,0.0013769383604889064,0.00713919726593155,0.8644096533657609,-0.008997440745862395,19.057899475097656
2019-05-07,1534118.5724558465,1381804.0009556292,2,0.0009639741789569154,0.008592847438071002,0.7680000000000002,-0.022839601901827322,18.992599487304688
2019-05-08,1524408.3545374277,1381752.0392451868,2,0.0008544988106200738,0.008365505905594107,0.7511425339299245,-3.7604255311518564e-05,19.039939880371094
2019-05-09,1502717.061621332,1376534.7069295791,2,0.0006831238725175596,0.008225245790760692,0.7033866416206656,-0.003775881755497812,19.07069969177246
2019-05-10,1519140.5041374844,1389436.8337348062,2,0.0006738393348417559,0.007963296436819832,0.7047730781389268,0.009372903378517705,19.22551918029785
2019-05-13,1354837.5438611533,1334060.624728497,2,0.00038467990396278334,0.011647361431960135,0.6030000000000001,-0.03985514682049851,19.122900009155273
2019-05-14,1403469.4778880824,1354612.917572787,2,0.0005630180657927595,0.011639818033742522,0.6612585434366193,0.015405816245024795,19.20669937133789
2019-05-15,1456985.1117546936,1369218.6359289535,2,0.0008015737056952029,0.01178976923259397,0.7169384957461591,0.010782208088150558,19.143400192260742
2019-05-16,1496025.2441300135,1377011.5664299473,2,0.000946589999614882,0.011694463063521138,0.7465134615976738,0.005691516531037166,19.060800552368164
2019-05-17,1452386.8218931868,1365683.945538431,2,0.0007510282637129065,0.011679526744241876,0.6921752270197056,-0.008226235107730018,19.099199295043945
2019-05-20,1381838.2218078251,1344836.2828539114,2,0.0004905088048602234,0.012143014095629632,0.6190866844406717,-0.015265364107579171,19.130599975585938
2019-05-21,1417102.682551581,1352898.325047544,2,0.0006502355394022025,0.012089248575327725,0.6676605782975308,0.005994813120689946,19.046300888061523
2019-05-22,1398641.2975009633,1346871.8657844095,2,0.0005558091347767117,0.01176439689315161,0.6495547611039434,-0.004454480541191241,19.046300888061523
2019-05-23,1328228.9539959717,1321839.6784418044,2,0.0003149865890008609,0.012067505920396793,0.5906119441167024,-0.01858542596257029,18.982799530029297
2019-05-24,1329620.0475569055,1324513.1163791597,2,0.0002715010949330853,0.011737813391596193,0.5748171984067771,0.0020225130028679317,19.030799865722656
2019-05-28,1316889.1892478482,1321071.4834220384,2,0.00017340043181749996,0.011414003819469328,0.5451701852416637,-0.0025984136469178187,19.05299949645996
2019-05-29,1292667.321244955,1319158.5135067184,2,-3.2769654168909076e-06,0.011226329550054748,0.4937495721743114,-0.001448044212084998,19.183210372924805
2019-05-30,1289253.5509977783,1321408.2280336882,0,5.8359756415893004e-05,0.01092583494283329,0.5175761287555454,0.0017054163725853666,19.135480880737305
2019-05-31,1289587.6313822235,1326799.6201389611,0,-0.00017797861090064037,0.011360436476926047,0.4406998391193211,0.004080035216138755,19.525039672851562
2019-06-03,1289921.798335911,1303551.714601211,0,-0.0004296277772206173,0.012283817161183232,0.38831328681780863,-0.01752179092070827,19.61479949951172
2019-06-04,1193654.8964545722,1353136.1789371104,3,0.00015655974970906595,0.013832102048048021,0.5458673348925028,0.038037972548767174,19.80331039428711
2019-06-05,1190502.6054482607,1346916.0842130107,0,0.00025644931677267147,0.013559878275560091,0.5630585920949125,-0.004596798770826971,19.566850662231445
2019-06-06,1190811.0967980057,1370271.9213804437,0,0.00034529166699445436,0.013372630423528178,0.5878341532059603,0.01734023183862976,19.74924087524414
2019-06-07,1191119.668086184,1391433.2183165161,0,0.0006011167858811911,0.013766497596040152,0.656376779522633,0.015443136946682756,19.674280166625977
2019-06-10,1206338.7646761937,1379375.8776749405,2,0.0007487752855597966,0.013634331277113304,0.6884744868472517,-0.008665410946681051,19.27910041809082
2019-06-11,1206207.9824864175,1375910.095922977,2,0.0007820232691568201,0.013236159353520318,0.6953997822679788,-0.0025125723945567113,19.204439163208008
2019-06-12,1179702.3244255485,1360952.477794672,2,0.0007007668286921841,0.012959412830249973,0.6799693717565596,-0.01087107229798423,19.10610008239746
2019-06-13,1202374.5170188458,1372861.6004777288,2,0.0008026320037229672,0.012636946754379487,0.7014821939097056,0.008750579375375933,19.159799575805664
2019-06-14,1188044.0304821583,1368543.1552028826,2,0.0007248834581322231,0.012380892602677787,0.6751373628250953,-0.003145579476724669,19.181100845336914
2019-06-17,1206555.1457824039,1373217.7378388506,2,0.000799172443608712,0.012013141476150535,0.6830000000000002,0.0034157363749884873,19.131399154663086
2019-06-18,1261071.2603409793,1395707.0713370377,2,0.0010531686012644871,0.012175263864914403,0.7321228721727007,0.01637710676063686,19.166200637817383
2019-06-19,1273016.0350003853,1397778.8055294347,2,0.0011276483754602573,0.011765019520212739,0.7490103957620317,0.00148436175107447,19.122840881347656
2019-06-20,1300059.4611064696,1402260.949098817,2,0.0013038577720303243,0.011555360297314004,0.7853808316039065,0.0032066186378356676,19.007400512695312
2019-06-21,1292875.4526466506,1398818.9079393032,2,0.0012667281250155957,0.011176656471404863,0.7808133641201132,-0.0024546366792329577,18.98889923095703
2019-06-24,1299966.0672333725,1406979.1311149506,2,0.0012716939411195477,0.010718289216426683,0.7794513221735471,0.005833652325781591,19.099069595336914
2019-06-25,1239648.0367987591,1389765.2906756634,2,0.000854732237661543,0.011593981104867864,0.6911800217483931,-0.012234609638912208,19.194900512695312
2019-06-26,1256837.4324506433,1397908.640109417,2,0.0009493682654410394,0.01126231539465919,0.7235653386600857,0.005859514184437975,19.218000411987305
2019-06-27,1265094.8302863685,1397314.0001858375,2,0.0010179308224867337,0.010881561706356124,0.7440638908979008,-0.0004253782446991261,19.136699676513672
2019-06-28,1272842.317219407,1401755.8245128365,2,0.001023378487428498,0.010497487145145763,0.7484760289583082,0.0031788304750459684,19.172849655151367
2019-07-01,1321058.8048625567,1418015.1563498725,2,0.0013054388457731793,0.0106771529025467,0.8051581794633953,0.0115992611214486,19.136999130249023
2019-07-02,1334509.4402402702,1420874.5079702658,2,0.0014063415612057132,0.01035080568630635,0.8222256516980533,0.0020164464445877606,19.099899291992188
2019-07-03,1360077.0215073081,1427378.3336428925,2,0.001574634530852086,0.010085243971076335,0.8540000000000003,0.0045773399664390535,19.04400062561035
2019-07-05,1348426.091019799,1421466.1332551502,2,0.0015197315660539419,0.009805872380106823,0.8526632920249745,-0.004141999530463236,19.00383949279785
2019-07-08,1319415.3004095168,1410832.936126704,2,0.00132472567605517,0.009752148380610975,0.8264050710738761,-0.007480443522137392,18.99489974975586
2019-07-09,1334873.9399238268,1413298.567610546,2,0.001432056467908459,0.009407205563105037,0.8399250079233618,0.0017476424179683203,18.933290481567383
2019-07-10,1390840.4919122406,1444508.4457446632,2,0.0016596961466049456,0.009329218804508894,0.8804686424782407,0.02208300415027198,19.160459518432617
2019-07-11,1384819.9554202757,1441051.0910920398,2,0.0016212632228170933,0.009002714174476435,0.8776792005336826,-0.002393447170771723,19.12849998474121
2019-07-12,1403544.925251033,1444725.8665053237,2,0.001750473762461218,0.008724221885267718,0.896872115143569,0.002550066015007957,19.067289352416992
2019-07-15,1409515.2773975395,1443296.3872726741,2,0.0018126097623697912,0.008387754971940354,0.9090953510244524,-0.0009894466942074187,18.987590789794922
2019-07-16,1387935.794886103,1434229.3361754315,2,0.0016300870712959506,0.008307595307913394,0.8953417208202012,-0.0062821823550575084,18.965999603271484
2019-07-17,1376259.1029212023,1436475.994014519,2,0.0014475751979300038,0.008224123548410492,0.8710000000000003,0.0015664564811361803,19.089599609375
2019-07-18,1379913.6816448017,1435732.3812332083,2,0.0014333773157873583,0.007866786880007418,0.876561840644975,-0.0005176646072814206,19.057899475097656
2019-07-19,1339376.927238055,1417643.3531580588,2,0.001170687451166119,0.007954387211293096,0.8271876457337776,-0.01259916423951668,18.95669937133789
2019-07-22,1374998.9322590209,1433138.911309016,2,0.0013664335263184409,0.007900391845034186,0.8654702961107379,0.010930505275842384,19.01259994506836
2019-07-23,1403523.8660951152,1444535.3982072938,2,0.0015104443643125297,0.007702618680180092,0.8888155026126194,0.007952116021934241,19.039199829101562
2019-07-24,1443126.2527349188,1464544.4125301149,2,0.0016947739669060308,0.007564405206409507,0.9133453008720711,0.013851522328669041,19.168399810791016
2019-07-25,1393878.3426538035,1442336.1932278045,2,0.0013583339900696892,0.007966644464239076,0.8549377036062578,-0.015163909753985516,19.058399200439453
2019-07-26,1432829.3884051251,1454722.743131302,2,0.0016103337987133618,0.008068589723823186,0.8988099719399854,0.008587838231929545,19.026199340820312
2019-07-29,1419892.8122363824,1450094.5544208172,2,0.0014743007562468611,0.007915530645092867,0.87589034226464,-0.0031814919594387314,19.030960083007812
2019-07-30,1402029.3060795558,1445029.8723528925,2,0.0013018357511727736,0.007792540640316825,0.8525114284580372,-0.003492656428840668,19.04669952392578
2019-07-31,1343483.217144972,1425696.4484315324,2,0.0009559860615423289,0.008566808237019084,0.7845207346382219,-0.013379255537382284,19.055400848388672
2019-08-01,1330279.1572490928,1424646.091924127,2,0.00078393297442297,0.008380091671079476,0.7201606232170528,-0.0007367322185314329,19.136499404907227
2019-08-02,1274296.2533992936,1409081.4621031198,2,0.000506100616918909,0.009079311236432977,0.6460000000000001,-0.01092526060278276,19.21030044555664
2019-08-05,1148114.5390767162,1368357.5573823687,2,0.00024792625693802303,0.012257605979740158,0.5670000000000001,-0.028901029369848286,19.338430404663086
2019-08-06,1216425.265122674,1412041.6504893953,2,0.0004334408180425248,0.012376064345254355,0.6235695763995256,0.03192447242414698,19.680299758911133
2019-08-07,1228897.7087546166,1413579.6085128926,2,0.0004915965143972977,0.012133532109953164,0.6463579237902096,0.001089173271173971,19.595869064331055
2019-08-08,1312628.0496318147,1447029.4804452334,2,0.000738963628998773,0.012788913068536235,0.6988649211290705,0.023663238865995417,19.632299423217773
2019-08-09,1260525.8104659177,1418482.5890583736,2,0.0006202657843964582,0.012721813820610436,0.6740829796473224,-0.019727926605943247,19.427650451660156
2019-08-12,1218219.7848214528,1402057.2075373204,2,0.0004750427043613576,0.012735243840729719,0.6318274403190841,-0.011579543977312201,19.425600051879883
2019-08-13,1308800.605302713,1444503.293381349,2,0.0006967972535977132,0.013343272303460158,0.6963185594592078,0.03027414688633434,19.58449935913086
2019-08-14,1179041.4188673156,1386611.5200235383,2,0.0003605643258013784,0.01473449329272654,0.5890000000000001,-0.04007728720527559,19.378740310668945
2019-08-15,1190759.1089585738,1404738.740770879,2,0.0003554149291864027,0.014405032624828808,0.5922497162819682,0.013073034866343036,19.654659271240234
2019-08-16,1242128.6099481138,1423214.3910049594,2,0.0004961618084874869,0.014504093018562035,0.6278869602484258,0.013152374671422162,19.598600387573242
2019-08-19,1301836.576548765,1447598.3623004956,2,0.0006300565974792299,0.014608513731893192,0.6704080773696499,0.01713302749722634,19.622299194335938
2019-08-20,1291350.3046446813,1454741.376918052,2,0.0005570029812825771,0.01432817941254301,0.6400565499133182,0.004934389816664941,19.87310028076172
2019-08-21,1316073.4423437407,1458602.619374712,2,0.0006350212971281621,0.014065396108281794,0.6640034947739998,0.002654246670868776,19.750499725341797
2019-08-22,1298150.4755698326,1448099.8698657488,2,0.0006032486301781547,0.013670149891120498,0.6519428493406827,-0.0072005557712940815,19.671899795532227
2019-08-23,1186990.9902259684,1411384.2056545427,2,0.000328857540434222,0.015540813479788196,0.575653143060623,-0.025354372978854012,19.799699783325195
2019-08-26,1183856.2977497962,1447506.5128641026,0,0.0004628893337798763,0.015514618267163221,0.6126456654556138,0.025593532267712993,20.00429916381836
2019-08-27,1173885.3452741732,1439512.7525300358,1,0.00043640623873545135,0.015084362314531842,0.6023110772856856,-0.005522434795992792,19.93589973449707
2019-08-28,1180337.8445077082,1447425.3267603533,1,0.0004573744851743935,0.014641000003440674,0.6177704682422718,0.0054967031145856105,19.974000930786133
2019-08-29,1240812.869140193,1481725.149524997,2,0.0006153954136766556,0.014718754820092595,0.6587665278517086,0.023697127672495544,20.139400482177734
2019-08-30,1230916.9908109114,1476812.1855503179,2,0.0005706057736446623,0.014280491066153837,0.6438259875962934,-0.0033157053291927863,20.120800018310547
2019-09-03,1195319.3307657035,1462740.0596051654,2,0.0004512388650815716,0.014061510700474903,0.6177302933623934,-0.009528717383861962,20.12445068359375
2019-09-04,1235455.3142893096,1471781.8855428523,2,0.000603277242665235,0.01410986416795507,0.6643274848556645,0.006181430445083791,19.9606990814209
2019-09-05,1285727.0278327027,1478094.9341945043,2,0.0008056579206815275,0.014430069410373421,0.7158499976855257,0.0042893914605584005,19.685699462890625
2019-09-06,1283446.1094342887,1478130.6637601212,2,0.0007977833529832757,0.013958179544594083,0.7002649512314584,2.4172713666947843e-05,19.705699920654297
2019-09-09,1264625.2897993007,1462726.6019613123,2,0.0007764499182083692,0.013444415205216578,0.697827298503937,-0.010421312659615212,19.541139602661133
2019-09-10,1255072.7391496787,1459590.8523016947,2,0.0007199308323771641,0.012981809395727573,0.6701547810093816,-0.0021437701723705516,19.555500030517578
2019-09-11,1284706.9963151622,1468511.675057896,2,0.0008428871502060458,0.012684674537184523,0.7172434053937172,0.006111865350576506,19.492000579833984
2019-09-12,1301168.2100689078,1475176.3241494463,2,0.0009060212057731203,0.012191211742170145,0.7250000000000002,0.004538369837126188,19.499399185180664
2019-09-13,1282682.8242562674,1464564.1523078275,2,0.0008393462925741135,0.011808927771840706,0.7082067138188081,-0.007193832810282963,19.428499221801758
2019-09-16,1263019.328808147,1455740.9697811306,2,0.0007636103766668099,0.011450495518259477,0.6967470110179245,-0.0060244425024288395,19.398099899291992
2019-09-17,1281297.8843495043,1464560.647246813,2,0.0008103306208462587,0.011068527729190467,0.7142934695548899,0.0060585486352069395,19.422399520874023
2019-09-18,1275923.6533081317,1458706.205287144,2,0.0007849312609969194,0.010697333833996146,0.7048691196524868,-0.003997404935517368,19.352800369262695
2019-09-19,1284506.7539794396,1464445.06647574,2,0.0007803212296891083,0.01027204430981999,0.6949972000793185,0.003934213186860491,19.396699905395508
2019-09-20,1246180.6548695853,1451381.0399418732,2,0.0005697590921624647,0.010341175888343088,0.6417820323779742,-0.008920803403917321,19.42919921875
2019-09-23,1246698.3952262532,1451251.5639826097,2,0.000524746846669166,0.009916984496124943,0.6360000000000001,-8.920879886142874e-05,19.418899536132812
2019-09-24,1200924.6586936524,1436188.6005611422,2,0.0003117963488047402,0.010348907807345533,0.5776613699601192,-0.010379291774977206,19.47599983215332
2019-09-25,1236769.3828343456,1449304.5958008517,2,0.0005078901482622401,0.01041699481197235,0.6452117842541039,0.009132501980996688,19.435699462890625
2019-09-26,1232657.5138793925,1453722.6331315653,2,0.00041828665011588113,0.010089147339114507,0.6055628107344746,0.003048384268920623,19.566999435424805
2019-09-27,1193400.1188611255,1442289.232351841,2,0.00018667841836230063,0.010302663355897813,0.533394629114633,-0.007864912136020696,19.65703010559082
2019-09-30,1226558.986689769,1457620.4227731398,2,0.000356714980979604,0.010249431735408661,0.580728448242058,0.010629761408049498,19.678699493408203
2019-10-01,1200318.1953908824,1449854.494110678,2,0.00020435795996602462,0.01013994675088468,0.5324841437369978,-0.005327812742693894,19.734819412231445
2019-10-02,1142826.3239751004,1429905.8904084526,2,-6.182533311188866e-05,0.010858760277362694,0.4552888754688207,-0.013759038429895454,19.803800582885742
