Date,NAV
2025-02-25,258321.60390694096
2025-02-26,258367.73276478148
2025-02-27,258413.86985991802
2025-02-28,258460.01519382157
2025-03-03,259506.1687679633
2025-03-04,259552.5091552433
2025-03-05,259598.85781759242
2025-03-06,259645.2147564884
2025-03-07,259691.57997340919
2025-03-10,259737.95346983298
2025-03-11,259784.33524723828
2025-03-12,259830.72530710386
2025-03-13,259877.12365090867
2025-03-14,259923.53028013202
2025-03-17,259969.94519625345
2025-03-18,260016.36840075278
2025-03-19,260062.79989511005
2025-03-20,259643.25473874682
2025-03-21,260169.40615720808
2025-03-24,260811.88849867857
2025-03-25,262156.98115278454
2025-03-26,260817.81977135956
2025-03-27,261169.24942548785
2025-03-28,258990.4931922353
2025-03-31,258959.87410136577
2025-04-01,259782.95221267265
2025-04-02,259819.74086244553
2025-04-03,259866.13724474236
2025-04-04,259912.54191210747
2025-04-07,259958.95486602033
2025-04-08,260005.37610796068
2025-04-09,260051.8056394085
2025-04-10,260098.2434618441
2025-04-11,260144.68957674797
2025-04-14,260191.14398560094
2025-04-15,260237.60668988407
2025-04-16,260284.07769107868
2025-04-17,260330.55699066634
2025-04-21,260377.04459012893
2025-04-22,260423.5404909486
2025-04-23,260470.04469460767
2025-04-24,260516.55720258883
2025-04-25,260563.078016375
2025-04-28,260609.60713744932
2025-04-29,260656.14456729527
2025-04-30,260702.69030739655
2025-05-01,261749.24435923714
2025-05-02,261795.98529572986
2025-05-05,261842.73457881837
2025-05-06,261889.49220999316
2025-05-07,261936.25819074493
2025-05-08,261983.0325225647
2025-05-09,262029.81520694372
2025-05-12,262076.60624537352
2025-05-13,262123.4056393459
2025-05-14,262170.2133903529
2025-05-15,262217.02949988685
2025-05-16,262263.8539694404
2025-05-19,262286.91171932337
2025-05-20,262345.4044093891
2025-05-21,262559.32819920604
2025-05-22,262127.14266163306
2025-05-23,262157.3878213772
2025-05-27,262204.201640631
2025-05-28,262251.0238194954
2025-05-29,262297.85435946315
2025-05-30,262344.69326202734
2025-06-02,263391.54052868125
2025-06-03,263438.57473234704
2025-06-04,263485.6173349778
2025-06-05,263532.6683380733
2025-06-06,263579.72774313367
2025-06-09,263626.7955516592
2025-06-10,263673.8717651505
2025-06-11,263720.9563851086
2025-06-12,263768.04941303446
2025-06-13,263815.1508504296
2025-06-16,263862.2606987957
2025-06-17,263909.3789596348
2025-06-18,263956.505634449
2025-06-20,264003.64072474086
2025-06-23,264050.7842320131
2025-06-24,264097.9361577688
2025-06-25,264145.09650351125
2025-06-26,266305.27879275475
2025-06-27,267220.5367183625
2025-06-30,269971.67624824296
2025-07-01,265043.43106101925
2025-07-02,265807.8337631519
2025-07-03,268041.84110013215
2025-07-07,267284.66910650965
2025-07-08,266683.0089884469
2025-07-09,266716.48970766645
2025-07-10,266764.1176522571
2025-07-11,266811.7541018378
2025-07-14,266859.3990579274
2025-07-15,266907.0525220449
2025-07-16,266954.7144957096
2025-07-17,267002.38498044095
2025-07-18,267050.06397775887
2025-07-21,267097.75148918346
2025-07-22,264334.8697120843
2025-07-23,264365.97349166364
2025-07-24,264413.1817012157
2025-07-25,264460.39834080514
2025-07-28,264507.6234119374
2025-07-29,264554.85691611806
2025-07-30,266016.1978670083
2025-07-31,263569.2511089108
2025-08-01,263195.25326639635
2025-08-04,263226.2032838288
2025-08-05,263273.2079629866
2025-08-06,263320.22103583714
2025-08-07,263367.24250387924
2025-08-08,263414.27236861206
2025-08-11,263641.8670675018
2025-08-12,266155.61032971006
2025-08-13,263845.3581245795
2025-08-14,266215.5356922905
2025-08-15,265744.21855683695
2025-08-18,266202.3647568992
2025-08-19,264015.5600252651
2025-08-20,264026.36768600094
2025-08-21,263509.4689458638
2025-08-22,263429.2242108295
2025-08-25,264423.0573786954
2025-08-26,265029.71553604095
2025-08-27,264875.63901437965
2025-08-28,265477.2867533185
2025-08-29,263845.48667287244
2025-09-02,265297.2984435448
2025-09-03,266194.5420714889
2025-09-04,268470.59082939127
2025-09-05,267523.01169672154
2025-09-08,269448.41636890057
2025-09-09,269253.488235367
2025-09-10,273811.15897915117
2025-09-11,268955.77070299204
2025-09-12,269016.72015825124
2025-09-15,269778.4765849325
2025-09-16,269113.0582531744
2025-09-17,266774.8925933562
2025-09-18,266671.0880966483
2025-09-19,266637.69816999265
2025-09-22,265718.217809687
2025-09-23,265754.0086014429
2025-09-24,265801.46467440744
2025-09-25,265848.9292216707
2025-09-26,265896.402244746
2025-09-29,265943.8837451468
2025-09-30,265991.37372438697
2025-10-01,267038.8721839806
2025-10-02,267086.5576968706
2025-10-03,267134.2517250307
2025-10-06,267181.9542699816
2025-10-07,267229.6653332441
2025-10-08,267277.3849163393
2025-10-09,267325.11302078865
2025-10-10,266552.5941670127
2025-10-13,266582.7181785604
2025-10-14,266630.322235378
2025-10-15,266677.93479291996
2025-10-16,267123.68623993825
2025-10-17,266447.84141291137
2025-10-20,266472.8463565978
2025-10-21,265536.233390335
2025-10-22,265573.4943997676
2025-10-23,265620.9182380533
2025-10-24,265668.3505448815
2025-10-27,265715.79132176447
2025-10-28,267350.2269728354
2025-10-29,269302.91595283675
2025-10-30,267941.22559925757
2025-10-31,266972.4999074482
2025-11-03,266968.45213545463
2025-11-04,265445.07213521254
2025-11-05,265482.1118224846
2025-11-06,265529.51934245287
2025-11-07,265576.9353280497
2025-11-10,265624.35978078685
2025-11-11,265671.79270217626
2025-11-12,265719.2340937302
2025-11-13,265766.6839569612
2025-11-14,265814.1422933821
2025-11-17,265861.6091045059
2025-11-18,265909.084391846
2025-11-19,265956.56815691595
2025-11-20,266004.06040122965
2025-11-21,266051.5611263013
2025-11-24,266099.0703336453
2025-11-25,266973.18501585134
2025-11-26,268509.06893137976
2025-11-28,269191.73968012165
2025-12-01,268216.91259536694
2025-12-02,267718.40150370914
2025-12-03,267643.5156598353
2025-12-04,267733.3219595415
2025-12-05,268872.047699015
2025-12-08,270207.6848228804
2025-12-09,270866.71770740335
2025-12-10,271703.56407845917
2025-12-11,270955.6909783294
2025-12-12,265453.6745801555
2025-12-15,265492.48530888505
2025-12-16,265539.8946812616
2025-12-17,265587.31251959753
2025-12-18,265634.7388254046
2025-12-19,265682.17360019486
2025-12-22,265729.6168454806
2025-12-23,265777.0685627744
2025-12-24,265824.52875358914
2025-12-26,265871.997419438
2025-12-29,265919.4745618343
2025-12-30,265966.96018229175
2025-12-31,266014.4542823243
2026-01-02,267061.9568634461
2026-01-05,267109.64649860025
2026-01-06,267157.3446497607
2026-01-07,267205.05131844815
2026-01-08,267252.7665061836
2026-01-09,267300.49021448824
2026-01-12,267348.22244488366
2026-01-13,267856.6593588334
2026-01-14,264899.7718703967
2026-01-15,264933.2563166472
2026-01-16,264980.56582670374
2026-01-20,265027.88378488703
2026-01-21,265075.21019270574
2026-01-22,265122.5450516687
2026-01-23,265169.88836328505
2026-01-26,265217.2401290642
2026-01-27,265264.6003505158
2026-01-28,265311.9690291498
2026-01-29,265359.34616647643
2026-01-30,265406.73176400614
2026-02-02,266454.1258232497
2026-02-03,266501.7069171467
2026-02-04,266549.2965076676
2026-02-05,266596.89459632966
2026-02-06,266644.5011846504
2026-02-09,266692.11627414764
2026-02-10,266739.7398663394
2026-02-11,266787.3719627441
2026-02-12,266835.0125648803
2026-02-13,266882.66167426686
2026-02-17,266930.31929242297
2026-02-18,266977.98542086803
2026-02-19,267025.66006112174
2026-02-20,267073.3432147041
2026-02-23,267121.03488313523
2026-02-24,267168.7350679358
2026-02-25,267216.44377062644
2026-02-26,267264.1609927283
2026-02-27,267311.8867357627
2026-03-02,268359.6210012512
2026-03-03,268407.5423621443
2026-03-04,268455.4722804232
2026-03-05,268503.4107576161
2026-03-06,268551.35779525136
2026-03-09,268599.3133948576
2026-03-10,268647.27755796385
2026-03-11,268695.2502860992
2026-03-12,268743.23158079316
2026-03-13,268791.2214435754
2026-03-16,268839.21987597604
2026-03-17,268887.2268795253
2026-03-18,268935.24245575373
2026-03-19,268983.2666061922
2026-03-20,269031.29933237185
2026-03-23,269079.340635824
2026-03-24,269127.3905180804
2026-03-25,269175.44898067287
2026-03-26,269223.51602513366
2026-03-27,269271.59165299527
2026-03-30,269319.6758657904
2026-03-31,269367.76866505214
2026-04-01,270415.8700523137
2026-04-02,270464.15860053734
2026-04-06,270696.01130461786
2026-04-07,270643.62086609757
2026-04-08,271127.7568112258
2026-04-09,273260.91203050385
2026-04-10,274052.7697830853
2026-04-13,274205.5456080927
2026-04-14,276701.6525238962
2026-04-15,277864.359681374
2026-04-16,277961.9241922196
2026-04-17,269727.6507602901
2026-04-20,267805.38949959865
2026-04-21,267838.2450441178
2026-04-22,267886.07330216136
2026-04-23,267933.9101009653
2026-04-24,267981.7554420547
2026-04-27,268029.60932695505
2026-04-28,268077.471757192
2026-04-29,268125.34273429145
2026-04-30,268173.2222597797
2026-05-01,269221.1103351832
2026-05-04,269269.1855334573
2026-05-05,269317.2693165883
2026-05-06,269365.3616861091
2026-05-07,269413.46264355304
2026-05-08,269461.57219045365
2026-05-11,269509.69032834476
2026-05-12,269557.8170587605
2026-05-13,269605.9523832353
2026-05-14,269654.09630330367
2026-05-15,269702.2488205007
2026-05-18,269750.4099363615
2026-05-19,269798.5796524215
2026-05-20,269846.75797021657
2026-05-21,269894.94489128265
2026-05-22,269943.1404171561
2026-05-26,269991.34454937343
2026-05-27,270039.5572894715
2026-05-28,270087.77863898745
2026-05-29,270136.00859945867
2026-06-01,271184.2471724228
2026-06-02,273906.6747694651
2026-06-03,273652.8163669069
2026-06-04,266162.9151300279
2026-06-05,262060.1628935416
2026-06-08,262097.32961982832
2026-06-09,262144.13271440327
2026-06-10,262190.9441666737
2026-06-11,262237.763978132
2026-06-12,262284.59215027094
2026-06-15,262331.42868458346
2026-06-16,262378.2735825628
2026-06-17,262425.1268457025
2026-06-18,262471.9884754964
