Date,NAV,QQQ_BH_MXN,BONDIA,W_TQQQ,HEDGE_USD,SCORE
2016-04-11,784812.8635733605,854805.1766219524,359754.92955662677,0.4428960979727938,0.0,3
2016-04-12,789507.1885335476,853398.6420820062,359848.15176654764,0.44606507564748155,0.0,3
2016-04-13,802318.1700614613,861828.4618411645,359941.39813285857,0.45476876065401667,0.0,3
2016-04-14,802809.4110010279,862235.1575727693,360034.6686618192,0.4549611912386422,0.0,3
2016-04-15,802495.1631569492,865681.146947572,360127.9633596907,0.4546064707631176,0.0,3
2016-04-18,805120.8324812301,863530.7804618854,360221.2822327359,0.4562442491312684,0.0,3
2016-04-19,797376.2097285271,854635.1077926658,360314.62528721924,0.45082067858572294,0.0,3
2016-04-20,796688.4685645533,851335.365921951,360407.99252940674,0.45020416961645265,0.0,3
2016-04-21,801005.7123213187,861147.8299150317,360501.3839655662,0.4530257485600959,0.0,3
2016-04-22,784915.0143769885,848698.0118800341,360594.79960196675,0.4416681767517816,0.0,3
2016-04-25,786770.3464200059,853635.2020462804,360688.2394448795,0.4428404760530317,0.0,3
2016-04-26,778405.1770818728,840335.2775951754,360781.7035005769,0.4367070073553554,0.0,3
2016-04-27,768774.2702040672,829615.324968532,360875.19177533325,0.4295024974913333,0.0,3
2016-04-28,756527.1479511614,817912.5873361642,360968.7042754242,0.4201167119645236,0.0,2
2016-04-29,752816.1206541236,809572.2552010303,361062.24100712733,0.23696712526708769,0.0,2
2016-05-02,758016.9556518869,818714.0653116736,361155.8019767216,0.2420060092062994,0.0,3
2016-05-03,756491.7928040983,829816.6318603401,361249.3871904879,0.48350555570734416,0.0,2
2016-05-04,754666.9620189302,832494.2590794576,361342.99665470823,0.24087020661903813,0.0,2
2016-05-05,755773.9833846781,837106.6511824026,361436.6303756668,0.24178572053270764,0.0,2
2016-05-06,758289.8659527784,840329.5126016715,361530.2883596491,0.24410553040564742,0.0,2
2016-05-09,763647.0726007047,858865.9742446052,361623.97061294224,0.2492138517348197,0.0,2
2016-05-10,769522.4117806817,860734.1457279694,361717.6771418353,0.2547530751168005,0.0,3
2016-05-11,759120.7908405991,853186.9973865616,361811.40795261844,0.4931418674851353,0.0,3
2016-05-12,753429.8215161506,848185.9794377773,361905.1630515839,0.48918102416100806,0.0,3
2016-05-13,753035.7425898407,854250.8152598238,361998.9424450255,0.48878126594620763,0.0,2
2016-05-16,761953.4883040048,872038.4759642517,362092.7461392384,0.25870376721242655,0.0,3
2016-05-17,747072.7786116871,860471.9635420613,362186.5741405197,0.4900315629735711,0.0,2
2016-05-18,750643.3133930148,869932.3676121164,362280.42645516805,0.2534934988769314,0.0,3
2016-05-19,744473.0272683632,864824.1761714073,362374.30308948364,0.49584957454502737,0.0,2
2016-05-20,749875.6050691617,870416.2193838847,362468.20404976833,0.25533256812774613,0.0,3
2016-05-23,751896.0257289044,878237.3077894615,362562.1293423257,0.5013363402155893,0.0,3
2016-05-24,773873.6320999183,893163.2034982112,362656.0789734608,0.5153725798144893,0.0,3
2016-05-25,783131.4757266922,900844.8758174023,362750.05294948054,0.5209775413392069,0.0,3
2016-05-26,785481.5674659378,900927.3336127962,362844.05127669324,0.5222869781226694,0.0,3
2016-05-27,791935.4481978419,906012.994890641,362938.07396140904,0.5260573225603931,0.0,3
2016-05-31,794912.4984693389,908592.1746373955,363032.12100993947,0.5277099478847381,0.0,3
2016-06-01,796006.4365914374,910485.0341896055,363126.192428598,0.5282367931715866,0.0,3
2016-06-02,802319.7951228513,920674.8292134579,363220.2882236996,0.5318277568023007,0.0,3
2016-06-03,794844.6142734418,912583.1908212859,363314.4084015607,0.5273023358589664,0.0,3
2016-06-06,801294.2581368234,919933.5482337363,363408.5529684997,0.5309855921150809,0.0,3
2016-06-07,791837.3071253365,903374.7078479822,363502.7219308364,0.5252611447238996,0.0,3
2016-06-08,787673.0050270194,891718.7486755829,363596.9152948923,0.5226276077600641,0.0,3
2016-06-09,788967.5725188107,896799.886422407,363691.13306699053,0.5232874011331752,0.0,3
2016-06-10,783453.6214213246,905015.5993680899,363785.3752534559,0.5198078966216285,0.0,3
2016-06-13,777509.4906138068,907422.8490307204,363879.6418606149,0.5160114022789848,0.0,2
2016-06-14,778531.2421780794,911504.723916358,363973.9328947954,0.25092304786518393,0.0,2
2016-06-15,776684.285822741,907742.0308036881,364068.2483623272,0.2489471741533387,0.0,2
2016-06-16,778338.4516429497,910951.7959057547,364162.5882695418,0.25034914668514835,0.0,2
2016-06-17,771136.1139857234,897009.3563410179,364256.95262277196,0.24315141022491857,0.0,2
2016-06-20,772550.7611014434,892676.6657435001,364351.3414283524,0.2443415437269119,0.0,3
2016-06-21,776443.6814698663,895593.3376583447,364445.7546926193,0.5025051660844383,0.0,3
2016-06-22,769274.4992904102,882503.7572972771,364540.1924219107,0.4977386934889657,0.0,2
2016-06-23,777755.9988563644,896517.7423658778,364634.65462256613,0.2581091105407206,0.0,3
2016-06-24,738719.6202111109,881206.7024335061,364729.1413009266,0.4735692791602594,0.0,0
2016-06-27,738736.1249393892,873452.98832486,364823.6524633352,0.0,0.0,0
2016-06-28,738927.5514035104,878474.9182934387,364918.1881161362,0.0,0.0,1
2016-06-29,734946.8068178952,879863.4730447299,365012.7482656758,0.0,0.35,2
2016-06-30,737953.6849239413,881044.8455341886,365107.3329183018,0.15820470142505438,0.0,2
2016-07-01,739874.7230863413,886666.6039193866,365201.9420803636,0.16017280443715115,0.0,2
2016-07-05,740954.4456266598,904103.1791973062,365296.5757582122,0.16117930007669434,0.0,2
2016-07-06,743435.8923310653,907828.3667513933,365391.2339582003,0.16376248744231336,0.0,2
2016-07-07,745165.1660206473,913583.6329545324,365485.9166866824,0.16548692008691432,0.0,2
2016-07-08,748930.4450427104,912649.2219804762,365580.6239500143,0.16946731169462922,0.0,3
2016-07-11,752232.3956160016,915824.6971363429,365675.3557545537,0.2922151139536054,0.0,3
2016-07-12,754239.1090201873,913886.8994567131,365770.11210666,0.29391531399025195,0.0,3
2016-07-13,753367.0100394201,913919.0445419804,365864.8930126939,0.2929147717147307,0.0,3
2016-07-14,757843.2462267902,919578.3920683134,365959.6984790183,0.2969090606847516,0.0,3
2016-07-15,759542.8466776987,929697.5639150549,366054.52851199714,0.29830055867117283,0.0,3
2016-07-18,761505.5495182392,924958.451635535,366149.38311799656,0.2999277567575687,0.0,3
2016-07-19,760611.7512210996,927027.0384476095,366244.26230338385,0.2989234779271612,0.0,3
2016-07-20,770850.6933139492,947088.9802669269,366339.1660745283,0.30805637911755257,0.0,3
2016-07-21,768214.4685263046,939465.9152205349,366434.0944378008,0.305501970799527,0.0,3
2016-07-22,770781.9588884822,942193.7279889463,366529.0473995738,0.30763599412355475,0.0,3
2016-07-25,774101.3742181154,954075.7272427757,366624.0249662214,0.3104262715004298,0.0,3
2016-07-26,774917.444490145,954050.5304102622,366719.02714411943,0.45119413626550803,0.0,3
2016-07-27,783195.8805146066,964299.0402858682,366814.05393964524,0.45685434594849483,0.0,3
2016-07-28,788531.0640411165,971244.6329073332,366909.10535917804,0.46038946585785706,0.0,3
2016-07-29,788225.3677844671,965897.3870527816,367004.1814090985,0.4600403076380512,0.0,3
2016-08-01,796236.1840734147,976853.0336158731,367099.28209578904,0.4653342530357091,0.0,3
2016-08-02,789416.0505298614,973222.2202269842,367194.4074256337,0.46057528292342836,0.0,3
2016-08-03,791989.5729352292,973828.019361817,367289.5574050182,0.4621887857499316,0.0,3
2016-08-04,795676.3782095966,977395.8176411734,367384.7320403299,0.46454204456032383,0.0,3
2016-08-05,803523.94958199,979122.9321100654,367479.9313379578,0.4696341680119332,0.0,3
2016-08-08,798386.325203575,967504.5606339666,367575.1553042926,0.4660829418435927,0.0,3
2016-08-09,798681.7205855835,963846.9278608627,367670.40394572663,0.46614211189111077,0.0,3
2016-08-10,795358.0493838327,959907.7957224479,367765.6772686539,0.4637722920209345,0.0,3
2016-08-11,796648.7537644297,954768.1291088159,367860.97527946986,0.46450234475486263,0.0,3
2016-08-12,798000.9966825101,956849.326284851,367956.29798457207,0.4652712390618194,0.0,3
2016-08-15,799044.7627185201,951383.3112013483,368051.6453903594,0.46583135609944726,0.0,3
2016-08-16,792845.8651541617,944986.3492660198,368147.01750323235,0.46151543715198823,0.0,3
2016-08-17,795744.1795525262,949439.3225701897,368242.4143295933,0.4633377151565926,0.0,3
2016-08-18,797504.4201776132,953010.8255552957,368337.8358758462,0.46438347192130724,0.0,3
2016-08-19,797982.4213136996,955017.881932525,368433.2821483966,0.46456560315232337,0.0,3
2016-08-22,800152.9635438627,960133.3872707869,368528.75315365166,0.46587968501835186,0.0,3
2016-08-23,807158.2450295752,973843.1974308618,368624.2488980205,0.4703780817280675,0.0,3
2016-08-24,798725.6149396249,964364.2631802671,368719.76938791346,0.46464785410572523,0.0,3
2016-08-25,794960.3201711978,957267.7092946043,368815.314629743,0.46197280084605846,0.0,3
2016-08-26,801440.26257104,970596.6320092349,368910.88462992286,0.4661846605993053,0.0,3
2016-08-29,803491.3913725326,974272.6081673088,369006.47939486866,0.46740939559336336,0.0,3
2016-08-30,803436.103303457,979518.9405399596,369102.09893099754,0.46723472753295503,0.0,3
2016-08-31,802555.2937606387,978494.9206204626,369197.7432447285,0.4665118088823126,0.0,3
2016-09-01,803298.9455908617,978326.9814881503,369293.412342482,0.4668675709253604,0.0,3
2016-09-02,804493.3796820382,972950.2190559166,369389.10623068025,0.46752117059051596,0.0,3
2016-09-06,805000.2622755844,962204.9807355718,369484.8249157472,0.46771856251209,0.0,3
2016-09-07,808492.3497150103,969649.2988520915,369580.5684041083,0.46988029089112965,0.0,3
2016-09-08,807597.6331906922,978188.2785503874,369676.3367021908,0.46915546447196677,0.0,3
2016-09-09,783380.9449470155,965538.4294148515,369772.1298164236,0.4526036364982014,0.0,3
2016-09-12,800169.0322626187,978894.9253724975,369867.9477532371,0.46394951315462807,0.0,3
2016-09-13,797105.5118397725,985093.3671902455,369963.79051906365,0.4617498680833896,0.0,3
2016-09-14,805295.3294706214,998684.7462131275,370059.65812033706,0.4670857912724794,0.0,3
2016-09-15,824248.7906678629,1017803.833395953,370155.5505634928,0.47920514611203907,0.0,3
2016-09-16,829235.4797883526,1031033.846404345,370251.4678549682,0.48220285673804947,0.0,3
2016-09-19,825225.5286546467,1029459.6650816455,370347.410001202,0.47955194009515323,0.0,3
2016-09-20,830868.7913756858,1040056.129197876,370443.3770086349,0.4829528783496917,0.0,3
2016-09-21,840345.592917234,1044419.3842291576,370539.368883709,0.48865128681828607,0.0,3
2016-09-22,848004.1978366559,1047586.2620742645,370635.38563286816,0.49313813772962256,0.0,3
2016-09-23,843886.6330515649,1049259.8934337709,370731.4272625579,0.4905330309712683,0.0,3
2016-09-26,835674.188061941,1045519.1208078945,370827.49377922557,0.48539301755970293,0.0,3
2016-09-27,836672.106032793,1028987.0642355247,370923.58518932,0.4858736115786326,0.0,3
2016-09-28,838362.5007850396,1029100.5640261057,371019.70149929164,0.4867772919394201,0.0,3
2016-09-29,834009.5017953366,1032361.5365570786,371115.8427155929,0.4839649119485767,0.0,3
2016-09-30,838721.9608489719,1030739.2261298761,371212.0088446775,0.48673134914066263,0.0,3
2016-10-03,836385.8469640213,1025404.1194628163,371308.1998930011,0.48516436241841787,0.0,3
2016-10-04,834543.4869048964,1024748.2183527771,371404.4158670211,0.4838940954602367,0.0,3
2016-10-05,836657.7825292406,1022820.3037195879,371500.6567731961,0.48506493395805866,0.0,3
2016-10-06,836546.7434994339,1023330.8572000454,371596.9226179869,0.4848631327714273,0.0,3
2016-10-07,835338.0604832998,1024452.0286518261,371693.21340785583,0.48398408226363393,0.0,3
2016-10-10,834525.34215252,1010482.9206179159,371789.52914926666,0.48334770650808484,0.0,3
2016-10-11,817271.9422077803,994293.3319750346,371885.86984868516,0.4723039728019049,0.0,3
2016-10-12,817864.9520683824,996763.0818502245,371982.23551257845,0.47254994856202825,0.0,3
2016-10-13,813728.7035796266,993935.8693125345,372078.62614741566,0.4697315062226999,0.0,3
2016-10-14,815729.0263198126,997770.8685697151,372175.04175966734,0.4708947555091294,0.0,3
2016-10-17,810203.6719523454,987246.6144126161,372271.48235580587,0.4671483705311533,0.0,3
2016-10-18,814795.9349656148,982635.2028549144,372367.94794230524,0.47001427210989616,0.0,3
2016-10-19,813421.086563189,978347.8518237503,372464.4385256411,0.46898092184779344,0.0,3
2016-10-20,813360.9894413822,980881.5585188252,372560.95411229075,0.46880407469406343,0.0,3
2016-10-21,817501.4848439549,984253.4134051885,372657.4947087334,0.47135753479664466,0.0,3
2016-10-24,830797.094760478,993940.4064603741,372754.06032144953,0.4796828385007442,0.0,3
2016-10-25,826592.9743563343,989941.8910657929,372850.6509569218,0.4769009483111675,0.0,3
2016-10-26,822558.7721449477,991900.7555837804,372947.266621634,0.47419921885026495,0.0,3
2016-10-27,819901.939593208,994268.6335933562,373043.90732207213,0.4723587090176254,0.0,3
2016-10-28,816201.8155519617,995508.7678153432,373140.57306472346,0.46982938333096225,0.0,3
2016-10-31,812053.1277112566,989135.1864734007,373237.2638560771,0.4669827180669558,0.0,3
2016-11-01,810486.8829417371,997850.2273121988,373333.9797026239,0.4658142899945091,0.0,3
2016-11-02,803999.2155260816,998569.7585991437,373430.7206108564,0.4613642752235796,0.0,1
2016-11-03,804022.0851603656,978791.6631459356,373527.4865872687,0.0,0.0,0
2016-11-04,804230.4289784647,968462.7051260496,373624.27763835655,0.0,0.0,0
2016-11-07,797537.6906428379,967445.1130156207,373721.0937706176,0.0,0.35,2
2016-11-08,798724.7406870127,960679.3809197802,373817.93499055103,0.2504005811358983,0.0,2
2016-11-09,819222.4207690543,1048581.2140279845,373914.8013046577,0.2689668498936704,0.0,3
2016-11-10,811989.4280639315,1064002.242631912,374011.69271944027,0.49553195672686356,0.0,3
2016-11-11,816261.9821603227,1076391.852665018,374108.6092414029,0.49804245305040107,0.0,3
2016-11-14,802318.4035951513,1064642.1202977158,374205.55087705154,0.48918654713472665,0.0,2
2016-11-15,807103.6811010905,1057884.9421891267,374302.5176328939,0.23616484619072195,0.0,3
2016-11-16,811199.7191424229,1058930.1240850391,374399.5095154393,0.44914787701980685,0.0,3
2016-11-17,823571.6919130968,1077542.9581251713,374496.52653119864,0.4572823677475928,0.0,3
2016-11-18,823219.8376953567,1084374.6799776398,374593.56868668465,0.45690971070853065,0.0,3
2016-11-21,831241.4003445554,1086043.9319659285,374690.63598841184,0.4620112150204062,0.0,3
2016-11-22,837883.1164071349,1097983.787084314,374787.72844289616,0.46613743200122565,0.0,3
2016-11-23,834038.4328180612,1095647.5484764902,374884.84605665534,0.46353749918223863,0.0,3
2016-11-25,838503.3537968018,1100904.744780923,374981.98883620894,0.4662558203295345,0.0,3
2016-11-28,835293.6930010464,1095150.4283491995,375079.156788078,0.464066040731299,0.0,3
2016-11-29,839368.0321844561,1099592.4135835348,375176.3499187854,0.46652929317882397,0.0,3
2016-11-30,825657.4941644454,1082993.099332292,375273.5682348556,0.4575301598937153,0.0,3
2016-12-01,808461.3877580425,1074515.6215098063,375370.8117428149,0.4458481788714702,0.0,2
2016-12-02,807962.9125352678,1068677.0351295127,375468.08044919115,0.20408940866414618,0.0,2
2016-12-05,811605.5087898584,1074846.724184371,375565.3743605139,0.2074562477185404,0.0,2
2016-12-06,811561.4413609019,1068358.587966049,375662.6934833144,0.20720783231793866,0.0,3
2016-12-07,824960.4501947924,1078353.1882790294,375760.0378241258,0.49815100257181627,0.0,3
2016-12-08,827125.4118930149,1079068.04800286,375857.4073894826,0.49933486638209423,0.0,3
2016-12-09,838370.1564506292,1091328.6586435263,375954.80218592123,0.5059221043446771,0.0,3
2016-12-12,828885.6176083137,1076797.3596151918,376052.22221997974,0.5001391150972304,0.0,3
2016-12-13,846779.5880307485,1094389.4939434947,376149.6674981979,0.5105752812254882,0.0,3
2016-12-14,848183.868126231,1103461.8429190526,376247.13802711706,0.5112589751234334,0.0,3
2016-12-15,847797.4318859963,1097282.2001262144,376344.63381328044,0.5109094973864536,0.0,3
2016-12-16,844282.4268413746,1097405.610664393,376442.15486323286,0.5087460003801366,0.0,3
2016-12-19,848630.4918820747,1099342.9052111662,376539.70118352084,0.5111363570782117,0.0,3
2016-12-20,855812.3453917039,1108170.2326948545,376637.2727806926,0.5151132154128377,0.0,3
2016-12-21,856742.9658598978,1113312.6018476465,376734.86966129806,0.5155144035315171,0.0,3
2016-12-22,857042.5280627345,1120378.5033280735,376832.49183188885,0.5155582464441104,0.0,3
2016-12-23,856312.43834747,1115546.8487253168,376930.13929901837,0.5150195737302744,0.0,3
2016-12-27,865371.6433161538,1127597.8483988405,377027.8120692415,0.5199722701109003,0.0,3
2016-12-28,853917.2128546986,1115900.7035356427,377125.510149115,0.5134071299140134,0.0,3
2016-12-29,851829.3795398785,1114151.7489169065,377223.2335451973,0.5120880926840391,0.0,3
2016-12-30,839517.656690488,1103558.5141654504,377320.9822640485,0.5048044651277795,0.0,3
2017-01-03,858310.5301356969,1135045.6904016798,377418.75631223037,0.5155213572392982,0.0,3
2017-01-04,873614.8893501799,1160639.1678649283,377516.5556963065,0.5238853190801055,0.0,3
2017-01-05,879795.7322355943,1162087.7297382099,377614.38042284216,0.5271076676662613,0.0,3
2017-01-06,887905.7376668685,1163018.5098974362,377712.2304984041,0.5313055794400975,0.0,3
2017-01-09,895991.347597564,1174674.9918887927,377810.1059295611,0.5354148187775681,0.0,3
2017-01-10,909079.6812959404,1202237.38290234,377908.00672288326,0.5419849585493796,0.0,3
2017-01-11,915080.9334444287,1210586.4404318405,378005.9328849428,0.5448707912565045,0.0,3
2017-01-12,909650.2216271728,1201398.8263803727,378103.8844223134,0.542034979498125,0.0,3
2017-01-13,908516.2785894143,1188801.3219934353,378201.8613415705,0.5413445621123066,0.0,3
2017-01-17,904930.0373513728,1187494.9007591617,378299.86364929116,0.5394075878346215,0.0,3
2017-01-18,917447.3869623254,1211920.0267578883,378397.8913520542,0.5455740352971974,0.0,3
2017-01-19,916508.9661097892,1212037.6900722578,378495.9444564403,0.5449908703224223,0.0,3
2017-01-20,911940.0561297127,1195563.4634238358,378594.0229690316,0.5425927336684836,0.0,3
2017-01-23,907378.5023283811,1182588.8029233434,378692.12689641205,0.5401741432218263,0.0,3
2017-01-24,921962.477342771,1200679.4325720642,378790.25624516734,0.5473305859587249,0.0,3
2017-01-25,925899.9292338553,1187311.245336453,378888.4110218849,0.5491387931308771,0.0,3
2017-01-26,931910.3910368861,1197396.047974366,378986.59123315365,0.5519305968455213,0.0,3
2017-01-27,925882.6256541004,1179741.3677206042,379084.79688556446,0.5488966718520957,0.0,3
2017-01-30,912262.8444384855,1165386.1249232278,379183.0279857098,0.5420432107991685,0.0,3
2017-01-31,910523.7403296696,1165158.2536150815,379281.2845401839,0.5410496158184054,0.0,3
2017-02-01,917707.5666994888,1167849.9106649295,379379.5665555826,0.5445242897245052,0.0,3
2017-02-02,912172.3084369828,1156576.6280547085,379477.87403850356,0.5416416226440791,0.0,3
2017-02-03,911909.7786584327,1149049.9821592069,379576.20699554606,0.5413908585968964,0.0,3
2017-02-06,918928.6219742119,1162213.8293593905,379674.5654333112,0.5447758180971839,0.0,3
2017-02-07,925769.2487054602,1170105.291705135,379772.94935840165,0.5480224382376907,0.0,3
2017-02-08,926337.5498082534,1166561.3324564048,379871.35877742193,0.548182675333708,0.0,3
2017-02-09,927951.5132163216,1162198.3752054784,379969.79369697813,0.5488516357442473,0.0,3
2017-02-10,932176.5318252984,1163946.7532666333,380068.2541236782,0.5507800562373723,0.0,3
2017-02-13,940044.9142438642,1167705.0312689103,380166.74006413174,0.554424695166704,0.0,3
2017-02-14,944969.0693009583,1171459.134193651,380265.2515249499,0.5566316920120957,0.0,3
2017-02-15,954492.7438796819,1179165.294327227,380363.7885127459,0.560941760631626,0.0,3
2017-02-16,957069.0339143417,1185244.9960280163,380462.3510341343,0.5620101756959598,0.0,3
2017-02-17,964334.8406579684,1191257.9321854715,380560.93909573165,0.5651975819333562,0.0,3
2017-02-21,961898.2775210461,1172896.249900849,380659.552704156,0.563983239158191,0.0,3
2017-02-22,959101.7541093513,1166924.0284106163,380758.1918660274,0.5625985999285533,0.0,3
2017-02-23,947753.8444875559,1150266.0594802804,380856.8565879673,0.557246684363191,0.0,3
2017-02-24,956943.2350528676,1166006.8145619924,380955.546876599,0.5613847542418618,0.0,3
2017-02-27,958285.1335081499,1166642.6030256024,381054.26273854764,0.5618854546731321,0.0,3
2017-02-28,959887.4533346568,1175509.2797793949,381153.0041804398,0.5625034522264516,0.0,3
2017-03-01,970286.6170335585,1173064.0729159315,381251.77120890404,0.567080222043316,0.0,3
2017-03-02,965857.8165917782,1176104.0996776177,381350.56383057043,0.5649824358240157,0.0,3
2017-03-03,955084.36540516,1148807.4138589448,381449.38205207104,0.5599613960230466,0.0,3
2017-03-06,954185.2326111628,1152074.166652398,381548.2258800393,0.5594326124556975,0.0,3
2017-03-07,948328.5926238246,1142949.881942186,381647.09532111057,0.5565969106201435,0.0,3
2017-03-08,956548.2944905447,1156655.7879095464,381745.99038192193,0.5602932011709535,0.0,3
2017-03-09,962386.2118404224,1166333.8388775475,381844.9110691122,0.5628472516193679,0.0,3
2017-03-10,961962.6198913584,1157415.3297955506,381943.8573893218,0.5625414272198738,0.0,3
2017-03-13,965941.4843516889,1160886.5506240434,382042.8293491929,0.56423049730267,0.0,3
2017-03-14,962947.6046343319,1160064.2487449949,382141.82695536956,0.5627623849873697,0.0,3
2017-03-15,960705.4319077914,1142177.1352381513,382240.85021449724,0.5616283596712282,0.0,3
2017-03-16,960566.9776290038,1141529.6916220377,382339.89913322346,0.5614515633308624,0.0,3
2017-03-17,954946.3378888068,1131732.6846155706,382438.97371819726,0.5587560387294931,0.0,3
2017-03-20,954697.7795853297,1128631.1403784764,382538.0739760695,0.5585267916141563,0.0,2
2017-03-21,945155.5094921328,1116676.1479703307,382637.19991349266,0.24238752930763952,0.0,2
2017-03-22,948883.0753001174,1119601.6165620193,382736.35153712105,0.24516816638199498,0.0,2
2017-03-23,946316.7956560354,1112463.8237058902,382835.5288536106,0.24292503961583028,0.0,2
2017-03-24,945386.004496921,1103334.388901949,382934.73186961917,0.2419832806584672,0.0,2
2017-03-27,948321.9909432427,1112489.1903158904,383033.960591806,0.2441342712180057,0.0,2
2017-03-28,954304.409899159,1126174.3355130737,383133.21502683236,0.24867806472481016,0.0,2
2017-03-29,954049.5338841273,1114531.1893781505,383232.49518136116,0.24828260794678764,0.0,2
2017-03-30,955671.1706260502,1117562.976557345,383331.80106205697,0.24936370468467026,0.0,3
2017-03-31,953658.4522402984,1114737.614039583,383431.13267558615,0.49894048404461755,0.0,3
2017-04-03,952917.7509679677,1114440.1053848912,383530.49002861674,0.4984210724102688,0.0,2
2017-04-04,955563.265864219,1123186.6339961267,383629.87312781863,0.2520064642900065,0.0,2
2017-04-05,952808.0769935162,1117718.7249036685,383729.28197986324,0.249649141903151,0.0,2
2017-04-06,952463.3405495442,1114926.7170288267,383828.71659142396,0.24918305191680074,0.0,2
2017-04-07,951227.2851894717,1108930.186272981,383928.17696917563,0.2480126064562431,0.0,3
2017-04-10,952741.3857596295,1111601.338470253,384027.66311979503,0.5007910379560074,0.0,2
2017-04-11,950614.5309431234,1110578.4188125131,384127.1750499606,0.2482528855711143,0.0,2
2017-04-12,945213.5312934581,1094361.02557921,384226.7127663525,0.2437614521172447,0.0,1
2017-04-13,945343.2583137037,1090728.6677265046,384326.2762756527,0.0,0.0,1
2017-04-17,945588.2222611953,1095784.2757960362,384425.8655845448,0.0,0.0,2
2017-04-18,946044.7097901521,1099113.1778986626,384525.4806997141,0.25029257983628095,0.0,2
2017-04-19,950569.1810346803,1117154.4512443966,384625.1216278478,0.2536676546532107,0.0,2
2017-04-20,955975.9807524624,1123681.03410134,384724.7883756347,0.2576964528738151,0.0,2
2017-04-21,955855.8959460097,1122548.413235976,384824.48094976536,0.25741082174510926,0.0,2
2017-04-24,965199.8262605187,1137070.6899249586,384924.19935693213,0.264409135338304,0.0,2
2017-04-25,971780.2648559859,1148527.9227054361,385023.94360382896,0.26920088976437373,0.0,3
2017-04-26,977278.2431369083,1164962.324376539,385123.71369715175,0.5027988189906747,0.0,3
2017-04-27,983203.1118071147,1165395.3019606608,385223.5096435979,0.5056669353086256,0.0,3
2017-04-28,979686.5741961617,1152337.9660748288,385323.3314498666,0.5037639958363141,0.0,2
2017-05-01,984842.9808210556,1157609.936237662,385423.17912265897,0.2538597138955574,0.0,3
2017-05-02,988423.1988622885,1161075.4707885908,385523.0526686777,0.5018046056521881,0.0,3
2017-05-03,985608.3550158049,1161957.3380744904,385622.9520946272,0.5002523221460992,0.0,3
2017-05-04,991834.1368686482,1175549.6328848344,385722.87740721356,0.5032605727145073,0.0,3
2017-05-05,994892.1338207595,1173994.4054166947,385822.8286131449,0.50465907624673,0.0,3
2017-05-08,1004563.3447263443,1191780.2284357704,385922.8057191308,0.5093007407021057,0.0,3
2017-05-09,1009662.786505643,1194412.809297526,386022.8087318826,0.5116525740781707,0.0,3
2017-05-10,1006792.5940289047,1186273.4358080456,386122.8376581135,0.5101334748314288,0.0,3
2017-05-11,1000004.8172880849,1172174.1563483041,386222.8925045384,0.5066805869882236,0.0,3
2017-05-12,1002536.5944891185,1172760.0286683498,386322.97327787394,0.5077988921566763,0.0,3
2017-05-15,1004790.3888190346,1170475.956667453,386423.07998483843,0.5087756669790373,0.0,3
2017-05-16,1011198.1848076322,1175005.6920033228,386523.21263215196,0.5117619916283054,0.0,3
2017-05-17,978871.3284338851,1161158.3654123663,386623.3712265364,0.495507421799924,0.0,2
2017-05-18,983756.314514184,1164864.6373973559,386723.5557747154,0.25365299883098447,0.0,2
2017-05-19,985227.77813447,1161745.8075428999,386823.76628341415,0.2545745779213829,0.0,2
2017-05-22,991869.8961662631,1171299.2630439394,386924.00275935984,0.2593744989737978,0.0,3
2017-05-23,991613.0094980602,1168966.5634931084,387024.2652092812,0.499861217163506,0.0,3
2017-05-24,992912.1841399291,1161114.0765214567,387124.55363990885,0.5003861932161263,0.0,3
2017-05-25,1007585.1224707885,1174373.8898956792,387224.8680579751,0.5075342312423514,0.0,3
2017-05-26,1009664.6501903716,1175938.0237559173,387325.2084702139,0.5084211763296292,0.0,3
2017-05-30,1017404.9547672077,1191917.5129484374,387425.5748833611,0.5120346415161257,0.0,3
2017-05-31,1014578.0849311827,1186186.5083348188,387525.9673041543,0.5105482499447079,0.0,3
2017-06-01,1021175.2815405207,1191430.0573582344,387626.38573933276,0.5135842912446605,0.0,3
2017-06-02,1039814.6650613057,1206384.6689482396,387726.8301956375,0.5221798388989345,0.0,3
2017-06-05,1029796.3463953192,1184551.698913919,387827.30067981116,0.5174063703875198,0.0,3
2017-06-06,1021619.548316525,1174778.2023508647,387927.79719859845,0.5134177526820127,0.0,2
2017-06-07,1024474.0220773852,1179381.5894777293,388028.3197587455,0.2520272498318995,0.0,2
2017-06-08,1024829.3558297046,1178148.445057788,388128.8683670005,0.252092837812507,0.0,3
2017-06-09,986380.9159083025,1145306.6227493305,388229.44303011306,0.4805045202598648,0.0,3
2017-06-12,977010.7631484086,1136917.088805956,388330.04375483474,0.4753863228440974,0.0,3
2017-06-13,986183.6374851955,1141765.979977999,388430.6705479188,0.48013127985897025,0.0,3
2017-06-14,977015.2868707394,1129604.355328799,388531.3234161204,0.4751168347943385,0.0,3
2017-06-15,973164.128035799,1130174.7789773622,388632.002366196,0.47290313457077854,0.0,2
2017-06-16,968569.6461370054,1117029.6150564188,388732.7074049044,0.24635903253314456,0.0,2
2017-06-19,981414.7093755666,1140730.8774529146,388833.4385390058,0.2560301889544698,0.0,3
2017-06-20,976511.1300941944,1146260.8503960867,388934.19577526214,0.4903173475396462,0.0,2
